"DEPT","MMK","GR","TENS","CALI","BHVT","AHVT","LLDC","LLSC","MSFL","DPHI","NPHI","RHOB","DRHO","PE","LLS","LLD","CLLD","LATITUDE","LOGITUDE"
2698,0,21.6553,4043.7065,8.7474,975.2506,412.7537,966.6027,1109.5656,618.25,1.4742,1.055,2.6848,0.0055,3.9849,1096.1085,1090.5664,0.917,"41.12738","-81.056164"
2698.25,0,23.3668,4018.3813,8.7499,975.1463,412.7162,1297.9834,1280.9181,611.5044,1.2366,0.9373,2.6889,0.0052,4.0669,1265.2745,1464.396,0.6829,"41.12738","-81.056164"
2698.5,0,24.1976,4029.7366,8.7559,975.0419,412.6786,1377.0352,1368.5812,654.3749,1.2483,0.9511,2.6887,0.0054,4.0277,1351.5922,1553.4575,0.6437,"41.12738","-81.056164"
2698.75,0,24.3777,4016.001,8.7454,974.9374,412.6409,1415.9144,1452.9766,665.2695,1.3367,0.8978,2.6871,0.0066,3.934,1435.4567,1597.5461,0.626,"41.12738","-81.056164"
2699,0,23.7855,3992.5542,8.736,974.8331,412.6034,1347.7966,1388.9531,735.0383,1.4756,0.8351,2.6848,0.0076,3.8386,1372.6472,1520.8845,0.6575,"41.12738","-81.056164"
2699.25,0,23.3506,4035.1904,8.7295,974.729,412.5662,1174.8944,1245.5693,569.0488,1.6982,0.6595,2.681,0.0086,3.7804,1231.2203,1325.8947,0.7542,"41.12738","-81.056164"
2699.5,0,22.9612,4019.0078,8.7248,974.6251,412.5291,910.1917,953.7253,402.805,1.9618,0.6161,2.6765,0.0084,3.7081,942.8896,1027.2371,0.9735,"41.12738","-81.056164"
2699.75,0,22.6542,4026.0378,8.7211,974.5213,412.4921,748.9941,797.8156,307.0643,2.3117,0.5866,2.6705,0.0072,3.5859,788.8525,845.3535,1.1829,"41.12738","-81.056164"
2700,0,22.0783,4028.9211,8.7196,974.4176,412.4552,601.0605,635.6308,223.3407,2.5351,0.6252,2.6666,0.0062,3.5111,628.5207,678.4012,1.4741,"41.12738","-81.056164"
2700.25,0,20.8158,4044.8362,8.71,974.3139,412.4183,523.7922,519.8763,152.6502,2.5067,0.626,2.6671,0.0055,3.5492,514.231,591.268,1.6913,"41.12738","-81.056164"
2700.5,0,19.6824,4059.2188,8.7158,974.2104,412.3817,485.4869,461.8192,133.3659,2.3501,0.6516,2.6698,0.0051,3.703,456.7128,547.9846,1.8249,"41.12738","-81.056164"
2700.75,0,18.7128,4042.3325,8.7163,974.1069,412.3449,453.3667,428.137,134.0669,2.1786,0.62,2.6727,0.0044,3.9054,423.3969,511.7265,1.9542,"41.12738","-81.056164"
2701,0,18.5045,4094.7815,8.7193,974.0033,412.3082,430.9358,416.1207,142.9477,2.5116,0.7106,2.6671,0.0028,3.9893,411.4712,486.3883,2.056,"41.12738","-81.056164"
2701.25,0,18.562,3996.4102,8.7145,973.8997,412.2713,394.8614,394.4875,153.5075,3.0286,0.8094,2.6582,8e-04,3.8475,390.144,445.701,2.2437,"41.12738","-81.056164"
2701.5,0,19.0078,4076.7764,8.7056,973.7961,412.2346,386.8385,371.9752,188.3183,3.6151,0.9643,2.6482,-9e-04,3.5641,367.9921,436.6981,2.2899,"41.12738","-81.056164"
2701.75,0,20.6401,4037.6831,8.7163,973.6927,412.198,403.7625,383.8881,202.7433,4.0943,1,2.64,-0.0016,3.2815,379.6374,455.7367,2.1942,"41.12738","-81.056164"
2702,0,22.8299,4060.594,8.7253,973.5892,412.1613,422.5067,425.5016,229.3611,3.9289,1.0159,2.6428,-0.0017,3.1709,420.6599,476.8353,2.0972,"41.12738","-81.056164"
2702.25,0,26.804,4046.4897,8.733,973.4854,412.1243,449.3345,461.9739,215.7772,3.565,1.0621,2.649,-0.0019,3.3092,456.5968,507.0598,1.9722,"41.12738","-81.056164"
2702.5,0,31.5676,4067.3662,8.736,973.3813,412.0871,472.5015,464.9506,229.1057,3.1592,1.0835,2.656,-0.0035,3.6284,459.4911,533.181,1.8755,"41.12738","-81.056164"
2702.75,0,35.5134,4036.1748,8.753,973.2773,412.0498,484.9702,466.4422,252.6998,2.8237,1.1594,2.6617,-0.0061,4.0059,460.697,547.1246,1.8277,"41.12738","-81.056164"
2703,0,38.3605,4025.658,8.764,973.1728,412.0122,494.7078,487.5065,301.7077,2.6973,1.2381,2.6639,-0.0083,4.2843,481.32,558.0266,1.792,"41.12738","-81.056164"
2703.25,0,38.0112,4045.741,8.7768,973.0681,411.9743,535.5874,556.3019,328.7519,2.5629,1.425,2.6662,-0.0102,4.418,549.0029,604.0339,1.6555,"41.12738","-81.056164"
2703.5,0,35.6131,4013.397,8.7642,972.963,411.9361,627.1169,653.5856,333.8906,2.4559,1.4203,2.668,-0.01,4.3771,645.2889,707.3818,1.4137,"41.12738","-81.056164"
2703.75,0,31.8615,4007.4739,8.7457,972.8583,411.8981,647.0655,659.1757,374.1842,2.4775,1.2167,2.6676,-0.0092,4.2119,651.2206,730.0673,1.3697,"41.12738","-81.056164"
2704,0,28.1955,4030.6194,8.7289,972.754,411.8607,629.7168,659.7348,364.2059,2.5749,0.9847,2.666,-0.0082,4.0368,652.1473,710.655,1.4072,"41.12738","-81.056164"
2704.25,0,25.5426,3963.5413,8.7329,972.6501,411.8236,598.8527,668.5449,318.4534,2.6532,0.8368,2.6646,-0.0062,3.8915,660.7661,675.7874,1.4798,"41.12738","-81.056164"
2704.5,0,23.9102,4039.7732,8.7429,972.5461,411.7864,591.3464,612.1954,236.0894,2.5078,0.8046,2.6671,-0.0046,3.8574,604.8651,667.2261,1.4987,"41.12738","-81.056164"
2704.75,0,23.1673,3989.2461,8.7329,972.4418,411.749,600.5184,595.5539,246.258,2.0472,0.7937,2.675,-0.0027,3.9393,588.6249,677.6673,1.4757,"41.12738","-81.056164"
2705,0,23.3213,3956.7908,8.7393,972.3378,411.7118,614.9878,598.5965,238.0126,1.5471,0.832,2.6835,-7e-04,4.0539,591.5025,693.9353,1.4411,"41.12738","-81.056164"
2705.25,0,24.1933,4062.8293,8.7404,972.2337,411.6745,624.0954,617.4483,256.2719,1.2735,0.7857,2.6882,1e-04,4.1931,610.1069,704.201,1.42,"41.12738","-81.056164"
2705.5,0,25.4417,4010.3354,8.7531,972.1295,411.6371,611.8293,618.2402,288.3606,1.3001,0.758,2.6878,7e-04,4.2555,610.6238,690.2416,1.4488,"41.12738","-81.056164"
2705.75,0,27.2768,4061.8796,8.7674,972.025,411.5995,557.0931,553.6201,392.5347,1.6122,0.8518,2.6824,5e-04,4.1996,546.5316,628.3679,1.5914,"41.12738","-81.056164"
2706,0,28.4309,4028.9551,8.7471,971.9202,411.5615,537.9787,532.8144,379.6046,1.8285,0.9469,2.6787,-5e-04,4.0688,526.3586,606.9756,1.6475,"41.12738","-81.056164"
2706.25,0,28.7281,4042.0979,8.7428,971.8159,411.524,542.0767,583.6881,364.7267,1.9753,1.0409,2.6762,-0.0019,3.847,576.7007,611.6349,1.635,"41.12738","-81.056164"
2706.5,0,28.587,4040.2644,8.7425,971.7117,411.4866,522.1267,580.5024,368.9045,1.9531,0.9221,2.6766,-0.0033,3.6593,573.5593,589.1275,1.6974,"41.12738","-81.056164"
2706.75,0,28.1868,4020.55,8.7518,971.6075,411.4492,475.8289,482.7146,297.1104,1.8004,0.7351,2.6792,-0.0043,3.562,476.7892,536.8207,1.8628,"41.12738","-81.056164"
2707,0,28.702,4002.8245,8.7279,971.5031,411.4115,448.2966,421.6532,231.9417,1.7494,0.5417,2.6801,-0.0055,3.545,416.8186,505.9238,1.9766,"41.12738","-81.056164"
2707.25,0,29.4656,3999.1475,8.7307,971.3992,411.3745,440.8787,405.7007,233.454,1.7073,0.5152,2.6808,-0.0064,3.6086,401.0108,497.5334,2.0099,"41.12738","-81.056164"
2707.5,0,30.9504,4017.2759,8.7351,971.2952,411.3374,439.6373,418.8669,254.5513,1.8626,0.6553,2.6781,-0.0074,3.6524,413.9614,496.1025,2.0157,"41.12738","-81.056164"
2707.75,0,31.9222,4010.3574,8.7301,971.1912,411.3001,440.2417,439.3281,229.5534,2.0998,0.8362,2.6741,-0.0081,3.6615,434.2582,496.8186,2.0128,"41.12738","-81.056164"
2708,0,32.3008,4023.7021,8.7146,971.0872,411.263,437.5353,431.7736,242.289,2.2875,0.8773,2.6709,-0.0083,3.6538,427.0184,493.8688,2.0248,"41.12738","-81.056164"
2708.25,0,32.0415,4003.7195,8.7257,970.9836,411.2263,432.4195,422.8431,275.3384,2.4654,0.9084,2.6678,-0.0084,3.6512,418.0267,488.0204,2.0491,"41.12738","-81.056164"
2708.5,0,30.6912,4021.802,8.7284,970.8798,411.1893,445.232,455.9391,288.4845,2.5321,0.8696,2.6667,-0.0089,3.6935,450.7039,502.4619,1.9902,"41.12738","-81.056164"
2708.75,0,29.1923,4042.1982,8.7252,970.7759,411.1522,482.006,510.3902,251.2183,2.4647,0.8578,2.6679,-0.0095,3.7689,504.5841,543.9861,1.8383,"41.12738","-81.056164"
2709,0,28.3126,4019.7566,8.7324,970.6721,411.1152,536.8021,549.0254,250.8058,2.3867,0.642,2.6692,-0.0103,3.8902,542.6469,605.7695,1.6508,"41.12738","-81.056164"
2709.25,0,27.9157,4021.981,8.7403,970.5681,411.078,566.3869,548.8252,267.8531,2.1129,0.5306,2.6739,-0.0109,4.0361,542.3021,639.0865,1.5647,"41.12738","-81.056164"
2709.5,0,27.8343,4045.573,8.7406,970.4639,411.0407,572.4359,546.2799,290.4507,1.9024,0.3639,2.6775,-0.0114,4.1903,539.7813,645.9092,1.5482,"41.12738","-81.056164"
2709.75,0,27.7747,4026.7078,8.7523,970.3597,411.0033,632.4044,626.1796,313.6239,1.8635,0.3275,2.6781,-0.0123,4.3372,618.4826,713.4614,1.4016,"41.12738","-81.056164"
2710,0,27.266,4030.709,8.7468,970.2553,410.9657,669.947,672.1296,361.7782,1.9726,0.2482,2.6763,-0.0131,4.4114,663.9929,755.8724,1.323,"41.12738","-81.056164"
2710.25,0,26.8712,4052.5808,8.758,970.151,410.9282,783.7932,817.661,413.7606,2.2935,0.1904,2.6708,-0.0138,4.3983,807.4529,884.1855,1.131,"41.12738","-81.056164"
2710.5,0,26.1727,4055.4087,8.7292,970.0464,410.8904,879.5409,950.1866,442.9014,2.4851,0.1146,2.6675,-0.0134,4.3002,939.2515,992.5862,1.0075,"41.12738","-81.056164"
2710.75,0,25.0707,4058.2693,8.7167,969.9425,410.8533,925.4654,1030.6338,520.0129,2.6813,0.0385,2.6641,-0.0123,4.1212,1019.2071,1044.5898,0.9573,"41.12738","-81.056164"
2711,0,23.395,4019.2427,8.7153,969.8389,410.8165,896.6002,1014.912,466.9669,2.7802,-0.0808,2.6625,-0.0105,3.9264,1003.71,1012.0292,0.9881,"41.12738","-81.056164"
2711.25,0,21.6781,4070.0042,8.7163,969.7354,410.7798,753.3112,892.9554,404.6619,2.8645,-0.0787,2.661,-0.0084,3.756,883.0674,850.2809,1.1761,"41.12738","-81.056164"
2711.5,0,20.4666,4039.0015,8.724,969.6318,410.743,623.2093,720.2646,337.7066,2.946,-0.0833,2.6596,-0.0064,3.6388,712.1025,703.3587,1.4217,"41.12738","-81.056164"
2711.75,0,20.4666,4062.0249,8.7188,969.528,410.7061,518.8152,553.1411,262.7089,2.8202,0.037,2.6618,-0.0046,3.6229,546.9699,585.58,1.7077,"41.12738","-81.056164"
2712,0,21.6575,4057.1516,8.7311,969.4244,410.6692,438.8609,426.7104,205.9761,2.5603,0.1135,2.6662,-0.003,3.6744,421.7713,495.2534,2.0192,"41.12738","-81.056164"
2712.25,0,23.7757,4053.4192,8.7383,969.3204,410.6321,407.3539,376.8395,188.6629,2.134,0.2761,2.6735,-0.0016,3.7846,372.3854,459.6527,2.1756,"41.12738","-81.056164"
2712.5,0,26.7194,4095.7429,8.7424,969.2163,410.5948,409.9069,373.6312,191.3135,1.6671,0.3998,2.6815,2e-04,3.9151,369.1637,462.508,2.1621,"41.12738","-81.056164"
2712.75,0,29.6673,4013.397,8.7514,969.1121,410.5574,426.6457,389.5424,225.0432,1.2531,0.5434,2.6886,0.0019,4.0301,384.7656,481.3357,2.0776,"41.12738","-81.056164"
2713,0,31.548,4035.3584,8.7551,969.0077,410.5197,454.8159,425.0573,296.104,1.0097,0.6771,2.6927,0.0027,4.129,419.7914,513.0909,1.949,"41.12738","-81.056164"
2713.25,0,31.7237,4004.6689,8.7653,968.9032,410.482,491.2736,471.248,407.3316,0.9033,0.7822,2.6946,0.0022,4.1556,465.247,554.1429,1.8046,"41.12738","-81.056164"
2713.5,0,30.5361,3977.8354,8.7678,968.7985,410.4441,597.8157,628.6663,569.3005,1.0606,0.8599,2.6919,-3e-04,4.0958,620.6087,674.297,1.483,"41.12738","-81.056164"
2713.75,0,28.0437,4009.9666,8.7662,968.6937,410.4061,845.4166,968.4355,585.2697,1.5354,0.9256,2.6837,-0.0027,3.9104,956.0757,953.5955,1.0487,"41.12738","-81.056164"
2714,0,25.6695,3945.0779,8.7535,968.5889,410.3681,1120.6241,1342.1462,544.899,2.1664,0.7551,2.673,-0.0037,3.6217,1325.593,1264.2365,0.791,"41.12738","-81.056164"
2714.25,0,23.4341,3973.7786,8.7667,968.4844,410.3304,1336.0162,1641.1597,547.9576,2.9787,0.5239,2.6591,-0.0029,3.3282,1620.1873,1506.9619,0.6636,"41.12738","-81.056164"
2714.5,0,21.4612,3989.0891,8.7576,968.3796,410.2924,1465.7423,1641.2061,522.3119,3.6223,0.2596,2.6481,-2e-04,3.1082,1620.7369,1653.4907,0.6048,"41.12738","-81.056164"
2714.75,0,19.8635,4000.4888,8.7652,968.275,410.2547,1317.9823,1387.6941,477.5462,3.8244,0.1394,2.6446,0.0022,3.0423,1370.0309,1486.6506,0.6727,"41.12738","-81.056164"
2715,0,18.9828,4015.6443,8.78,968.1703,410.2168,1064.9989,1186.4459,467.8289,3.8515,0.1267,2.6441,0.0034,3.1023,1170.75,1201.0499,0.8326,"41.12738","-81.056164"
2715.25,0,18.8397,3983.4683,8.7732,968.0652,410.1785,816.6573,899.481,464.7619,3.5203,0.1327,2.6498,0.0033,3.2004,887.7891,921.0688,1.0857,"41.12738","-81.056164"
2715.5,0,19.2995,3983.0437,8.7765,967.9603,410.1403,702.6683,690.1006,330.5148,3.1135,0.1737,2.6568,0.0022,3.284,681.0519,792.4698,1.2619,"41.12738","-81.056164"
2715.75,0,20.7117,3972.8838,8.7899,967.8552,410.1021,696.1636,664.7419,293.5149,3.055,0.2383,2.6578,-2e-04,3.3011,655.7244,784.9906,1.2739,"41.12738","-81.056164"
2716,0,22.2573,3980.5737,8.7964,967.7499,410.0636,702.449,657.287,303.4625,2.7829,0.3206,2.6624,-0.0013,3.2839,648.2276,792.0087,1.2626,"41.12738","-81.056164"
2716.25,0,24.4081,3987.8491,8.7963,967.6443,410.0249,681.7426,690.9938,314.6848,2.6268,0.3604,2.6651,-0.0023,3.318,681.4708,768.6625,1.301,"41.12738","-81.056164"
2716.5,0,26.9666,4066.1375,8.7875,967.5388,409.9862,593.1579,651.211,291.0233,2.5119,0.4661,2.667,-0.0035,3.4141,642.4297,668.8636,1.4951,"41.12738","-81.056164"
2716.75,0,29.4884,4019.4663,8.7759,967.4335,409.9477,518.5458,517.291,184.7233,2.0549,0.5545,2.6749,-0.0025,3.6137,510.5185,584.821,1.7099,"41.12738","-81.056164"
2717,0,31.3658,4032.7205,8.7757,967.3285,409.9095,508.993,503.6624,195.0971,1.6654,0.6313,2.6815,-0.0021,3.9108,497.0724,574.0491,1.742,"41.12738","-81.056164"
2717.25,0,32.3083,4059.3979,8.7905,967.2235,409.8713,540.632,560.1041,178.2005,1.3143,0.5754,2.6875,-0.0016,4.2087,552.4954,609.6093,1.6404,"41.12738","-81.056164"
2717.5,0,31.8007,4102.4258,8.7774,967.1182,409.8327,601.8838,615.3066,170.9448,1.036,0.4382,2.6923,-8e-04,4.4437,607.221,678.7972,1.4732,"41.12738","-81.056164"
2717.75,0,30.3701,4032.3635,8.7732,967.0131,409.7945,665.6116,633.9307,170.8182,0.9121,0.3293,2.6944,-8e-04,4.5391,625.6891,750.7109,1.3321,"41.12738","-81.056164"
2718,0,28.4081,4033.1123,8.7776,966.9081,409.7563,681.4267,631.8576,339.5897,1.0784,0.2548,2.6916,-9e-04,4.456,623.5496,768.5023,1.3012,"41.12738","-81.056164"
2718.25,0,26.5859,4084.377,8.763,966.8031,409.7181,654.6075,627.7458,355.8368,1.1897,0.1541,2.6897,-3e-04,4.254,619.8009,738.4022,1.3543,"41.12738","-81.056164"
2718.5,0,25.2649,4036.4761,8.7325,966.6984,409.6802,644.7402,729.5239,404.4351,1.2005,0.0833,2.6895,7e-04,4.0194,721.0447,727.5737,1.3744,"41.12738","-81.056164"
2718.75,0,24.1781,4021.3325,8.7157,966.5944,409.643,710.0056,839.2606,358.374,1.3038,0.0598,2.6877,0.0014,3.802,829.9836,801.4071,1.2478,"41.12738","-81.056164"
2719,0,23.344,3986.832,8.7171,966.4908,409.6063,804.3022,821.7163,350.8355,1.3542,0.193,2.6868,0.0022,3.6224,812.5959,907.8264,1.1015,"41.12738","-81.056164"
2719.25,0,22.5154,3994.2754,8.7186,966.3871,409.5695,843.0363,848.738,302.5384,1.6303,0.3841,2.6821,0.0019,3.4802,839.2744,951.5265,1.0509,"41.12738","-81.056164"
2719.5,0,21.8581,3992.7441,8.7151,966.2835,409.5326,820.5449,859.864,301.5563,2.075,0.4778,2.6745,0.0014,3.3955,850.377,926.1842,1.0797,"41.12738","-81.056164"
2719.75,0,22.2649,3963.7419,8.7374,966.1799,409.4959,708.4141,753.402,292.7423,2.4194,0.4709,2.6686,0.0017,3.3861,744.5202,799.3749,1.251,"41.12738","-81.056164"
2720,0,23.4286,3958.0427,8.7212,966.0758,409.4586,585.782,608.923,271.7322,2.4917,0.5301,2.6674,0.0025,3.4599,602.0801,661.1429,1.5125,"41.12738","-81.056164"
2720.25,0,25.2204,3946.4639,8.7159,965.9721,409.4217,486.4714,514.3162,212.3535,2.4346,0.7286,2.6684,0.0031,3.5952,508.6276,549.0951,1.8212,"41.12738","-81.056164"
2720.5,0,25.8094,4037.6492,8.7194,965.8685,409.3849,430.3851,462.8014,165.7497,2.279,0.9219,2.671,0.0034,3.6821,457.6291,485.7663,2.0586,"41.12738","-81.056164"
2720.75,0,24.8918,3982.7195,8.7054,965.7649,409.3481,416.552,431.3397,125.98,2.3222,0.9537,2.6703,0.0024,3.6962,426.7228,470.2422,2.1266,"41.12738","-81.056164"
2721,0,22.8939,4017.6108,8.6973,965.6616,409.3115,410.7626,410.3224,113.6033,2.636,0.909,2.6649,6e-04,3.6423,406.0434,463.7578,2.1563,"41.12738","-81.056164"
2721.25,0,20.536,4090.5457,8.6928,965.5584,409.2752,402.0572,390.136,110.8488,2.8472,0.9755,2.6613,3e-04,3.5124,386.1274,453.9571,2.2029,"41.12738","-81.056164"
2721.5,0,18.7312,4047.9871,8.6732,965.4554,409.239,394.021,385.3099,119.6828,3.0875,1.068,2.6572,5e-04,3.4315,381.6084,445.0026,2.2472,"41.12738","-81.056164"
2721.75,0,17.7485,4064.26,8.6789,965.3528,409.2032,391.8382,400.2961,141.8265,2.9731,1.0613,2.6592,0.0019,3.4132,396.3727,442.5028,2.2599,"41.12738","-81.056164"
2722,0,17.4622,4025.7136,8.6835,965.2501,409.1673,407.6569,426.8919,177.1633,2.5539,1.0672,2.6663,0.0033,3.4855,422.6414,460.3382,2.1723,"41.12738","-81.056164"
2722.25,0,17.3418,4046.3894,8.6761,965.1472,409.1313,434.4801,458.6552,192.7921,2.1614,1.1307,2.673,0.0029,3.6425,454.2029,490.6768,2.038,"41.12738","-81.056164"
2722.5,0,17.6271,4052.6594,8.6863,965.0446,409.0955,521.5923,580.7839,220.3851,1.6993,1.3085,2.6809,0.0015,3.7807,574.9444,588.9745,1.6979,"41.12738","-81.056164"
2722.75,0,17.8971,4078.5762,8.693,964.9417,409.0594,533.0961,602.6664,232.6486,1.5679,1.3406,2.6832,-0.001,3.8603,596.4695,601.9094,1.6614,"41.12738","-81.056164"
2723,0,18.0728,4093.9541,8.7073,964.8386,409.0232,549.1768,591.2302,224.1435,1.8292,1.3356,2.6787,-0.0035,3.8197,584.8642,619.9454,1.613,"41.12738","-81.056164"
2723.25,0,18.1076,4024.8076,8.7007,964.7352,408.9866,537.4462,556.7161,237.6175,2.143,1.2835,2.6734,-0.0038,3.7165,550.847,606.7579,1.6481,"41.12738","-81.056164"
2723.5,0,18.1726,4036.9563,8.7007,964.632,408.9502,497.2321,515.4986,233.0694,2.577,1.2406,2.6659,-0.0031,3.6021,510.0631,561.3572,1.7814,"41.12738","-81.056164"
2723.75,0,18.1032,4053.8774,8.6959,964.5288,408.9138,456.355,473.0666,243.142,2.9255,1.2579,2.66,-0.0016,3.5294,468.1568,515.2426,1.9408,"41.12738","-81.056164"
2724,0,18.2073,4010.436,8.6984,964.4257,408.8775,438.6436,447.6645,161.7471,3.0503,1.2985,2.6578,7e-04,3.5041,442.9799,495.2286,2.0193,"41.12738","-81.056164"
2724.25,0,18.5273,4067.4895,8.7111,964.3226,408.8412,428.0096,432.9976,152.9126,3.2588,1.2504,2.6543,8e-04,3.4728,428.2794,483.1392,2.0698,"41.12738","-81.056164"
2724.5,0,18.6217,4007.2622,8.6905,964.2191,408.8045,404.7086,405.2466,144.4739,3.3403,1.3295,2.6529,0.0015,3.408,401.1149,456.9652,2.1884,"41.12738","-81.056164"
2724.75,0,18.6813,3975.2085,8.689,964.1161,408.7684,393.3538,385.7962,159.2335,3.4282,1.3183,2.6514,0.0033,3.2848,381.8821,444.1532,2.2515,"41.12738","-81.056164"
2725,0,18.4731,4028.0154,8.7016,964.0132,408.7322,396.0125,381.5528,152.0609,3.5838,1.5387,2.6487,0.0048,3.1722,377.5179,447.0784,2.2367,"41.12738","-81.056164"
2725.25,0,18.2279,4024.7192,8.7032,963.9099,408.6958,414.2536,398.1236,221.1758,3.6849,1.5513,2.647,0.0076,3.1063,393.8928,467.6619,2.1383,"41.12738","-81.056164"
2725.5,0,18.1932,4047.3062,8.6977,963.8066,408.6593,443.9562,435.1898,243.3314,3.8895,1.6379,2.6435,0.0089,3.1133,430.6464,501.2315,1.9951,"41.12738","-81.056164"
2725.75,0,18.2963,4045.2488,8.7016,963.7035,408.623,469.4635,467.5898,283.2097,3.9033,1.6688,2.6433,0.0084,3.1792,462.6459,530.0012,1.8868,"41.12738","-81.056164"
2726,0,18.69,4005.5627,8.7027,963.6002,408.5865,508.6752,499.6197,274.796,3.8386,1.6997,2.6444,0.0072,3.2443,494.3178,574.2605,1.7414,"41.12738","-81.056164"
2726.25,0,18.6238,4006.0659,8.7059,963.4969,408.5501,535.7911,513.7162,245.0972,3.6167,1.5939,2.6482,0.0053,3.2995,508.2087,604.8461,1.6533,"41.12738","-81.056164"
2726.5,0,18.3548,3949.0232,8.7119,963.3936,408.5135,552.7568,551.7105,219.6174,3.1636,1.3711,2.6559,0.004,3.3324,545.6843,623.9479,1.6027,"41.12738","-81.056164"
2726.75,0,17.9004,3993.9731,8.7307,963.2901,408.4769,596.5905,600.4092,213.7577,2.8549,1.2514,2.6612,0.004,3.3874,593.4677,673.2545,1.4853,"41.12738","-81.056164"
2727,0,17.5034,3970.6157,8.7228,963.1862,408.4398,595.1201,589.5,225.0388,2.6131,1.1974,2.6653,0.0047,3.4798,582.8429,671.6676,1.4888,"41.12738","-81.056164"
2727.25,0,17.5229,4005.2615,8.7187,963.0824,408.4028,572.2249,540.3927,229.7208,2.5409,1.24,2.6665,0.0058,3.5628,534.3659,645.8638,1.5483,"41.12738","-81.056164"
2727.5,0,17.7963,4080.532,8.7206,962.9788,408.366,563.7334,524.9882,283.9866,2.845,1.2802,2.6614,0.0064,3.6239,519.098,636.2625,1.5717,"41.12738","-81.056164"
2727.75,0,18.2919,4056.6038,8.7534,962.8751,408.3291,556.3989,525.1279,388.7396,3.1312,1.2639,2.6565,0.0052,3.6143,518.6538,627.7048,1.5931,"41.12738","-81.056164"
2728,0,18.7258,4050.4907,8.7385,962.7706,408.2914,551.5899,524.7116,423.6204,3.3479,1.2965,2.6528,0.0037,3.5313,518.507,622.4055,1.6067,"41.12738","-81.056164"
2728.25,0,19.703,3984.217,8.7326,962.6664,408.2541,567.7118,529.3087,341.3016,3.4384,1.255,2.6512,0.002,3.4527,523.1561,640.6488,1.5609,"41.12738","-81.056164"
2728.5,0,21.0512,4001.2158,8.7415,962.5624,408.2169,588.27,550.9241,330.6183,3.1983,1.3776,2.6553,2e-04,3.4289,544.3539,663.7677,1.5066,"41.12738","-81.056164"
2728.75,0,22.8863,4047.6074,8.7476,962.4583,408.1796,604.0731,562.7753,352.4532,3.0434,1.4189,2.658,-2e-04,3.4827,555.9464,681.5419,1.4673,"41.12738","-81.056164"
2729,0,24.5881,4029.1777,8.7542,962.3539,408.142,623.1193,583.8381,371.3375,2.8886,1.4107,2.6606,-0.0016,3.6119,576.624,702.968,1.4225,"41.12738","-81.056164"
2729.25,0,25.4699,4026.4841,8.7458,962.2495,408.1043,690.3325,652.3675,388.7695,2.8512,1.3711,2.6612,-0.0037,3.7743,644.4917,778.8829,1.2839,"41.12738","-81.056164"
2729.5,0,25.5979,4013.5879,8.7514,962.1451,408.0669,719.9407,699.5376,579.0244,2.903,1.2733,2.6604,-0.0054,3.9028,690.9604,812.2275,1.2312,"41.12738","-81.056164"
2729.75,0,25.4601,4048.6245,8.7381,962.0407,408.0292,692.455,692.5319,659.1963,2.7539,1.2203,2.6629,-0.0076,3.9828,684.3523,781.3596,1.2798,"41.12738","-81.056164"
2730,0,25.4504,4053.5862,8.7335,961.9366,407.9919,687.6109,685.8112,491.9332,2.7463,1.1694,2.663,-0.0088,3.9906,677.818,775.9422,1.2888,"41.12738","-81.056164"
2730.25,0,25.5621,4034.4417,8.7532,961.8326,407.9547,697.6045,669.1651,351.4692,2.7758,1.0881,2.6625,-0.009,3.9091,660.9177,787.0079,1.2706,"41.12738","-81.056164"
2730.5,0,25.7128,4050.2781,8.7438,961.7281,407.9171,718.5561,665.3976,300.5081,3.025,1.0461,2.6583,-0.0095,3.7813,657.4105,810.7493,1.2334,"41.12738","-81.056164"
2730.75,0,24.8733,4056.0002,8.7133,961.6238,407.8796,728.9824,696.7819,286.268,3.4241,1.0195,2.6514,-0.0099,3.6542,689.1374,822.854,1.2153,"41.12738","-81.056164"
2731,0,23.9937,4041.2598,8.718,961.5203,407.8429,731.623,730.408,282.3965,3.5934,0.9035,2.6486,-0.01,3.5835,722.278,825.7819,1.211,"41.12738","-81.056164"
2731.25,0,22.9004,4041.3601,8.7251,961.4167,407.8061,711.1279,684.4931,283.667,3.5596,0.8716,2.6491,-0.0094,3.6033,676.7095,802.5717,1.246,"41.12738","-81.056164"
2731.5,0,21.7724,4060.1804,8.7057,961.3129,407.7691,699.7094,674.214,313.3549,3.1826,0.7504,2.6556,-0.0079,3.6942,666.9917,789.8936,1.266,"41.12738","-81.056164"
2731.75,0,21.4796,4004.5347,8.6985,961.2095,407.7326,767.9259,772.4061,377.4501,2.8212,0.6683,2.6618,-0.0061,3.8009,764.3212,866.9874,1.1534,"41.12738","-81.056164"
2732,0,20.8972,4057.2412,8.697,961.1064,407.6962,803.2567,807.88,337.8263,2.5333,0.5082,2.6667,-0.0041,3.8715,799.4639,906.8939,1.1027,"41.12738","-81.056164"
2732.25,0,20.6141,4025.1548,8.6843,961.0032,407.6599,951.0188,963.2219,357.6668,2.4723,0.419,2.6677,-0.0025,3.8545,953.6055,1073.9071,0.9312,"41.12738","-81.056164"
2732.5,0,20.292,3994.856,8.684,960.9004,407.6239,975.7689,972.7485,451.2288,2.6845,0.3743,2.6641,-0.0013,3.741,963.0458,1101.8594,0.9076,"41.12738","-81.056164"
