"WH_LONG83","WH_LAT83","API_WELLNO","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","df_sim_values"
-80.915218,40.685155,"34029218150000","PNPL",1255,3139286,"Small",1,NA
-80.915213,40.68521,"34029218160000","PNPL",10916,4195416,"Medium",2,NA
-80.915212,40.685265,"34029218130000","PNPL",4822,3083360,"Small",1,NA
-80.915128,40.685126,"34029218140000","PNPL",1730,3510703,"Small",1,NA
-80.915127,40.685181,"34029218390000","PNPL",5096,4507381,"Small",1,NA
-80.915122,40.685236,"34029218380000","PNPL",3863,2407829,"Small",1,NA
-80.914442,39.982097,"34013210200000","PNPL",0,9013922,"Small",1,NA
-80.914423,39.982138,"34013210210000","PNPL",0,10311387,"Small",1,NA
-80.913902,39.831258,"34111245030000","PNPL",0,11027333,"Small",1,NA
-80.913839,39.831356,"34111245050000","PNPL",0,13604183,"Small",1,NA
-80.913806,39.831405,"34111244510100","PNPL",0,3970807,"Small",1,NA
-80.913596,39.78034,"34111246410000","PNPL",0,10615071,"Small",1,NA
-80.913571,39.780334,"34111246440000","PNPL",0,15101465,"Small",1,NA
-80.913531,40.158202,"34013209570000","PNPL",0,11991043,"Small",1,NA
-80.913459,40.158198,"34013209390000","PNPL",0,9980340,"Small",1,NA
-80.913372,39.809222,"34111245710000","PNPL",0,7750667,"Small",1,NA
-80.913366,39.809167,"34111245720000","PNPL",0,7637774,"Small",1,NA
-80.913363,39.809112,"34111245730000","PNPL",0,7514851,"Small",1,NA
-80.913361,39.809057,"34111245740000","PNPL",0,10157873,"Small",1,NA
-80.913355,39.809002,"34111245700100","PNPL",0,7968111,"Small",1,NA
-80.913316,40.158183,"34013209070000","PNPL",0,9098486,"Small",1,NA
-80.913249,40.158176,"34013209080000","PNPL",0,10341644,"Small",1,NA
-80.909967,40.792049,"34029218040100","PNPL",67705,2286219,"Large",3,NA
-80.90908,40.466253,"34081205170000","PNPL",42,2759579,"Small",1,NA
-80.909031,40.466203,"34081205120100","PNPL",44,3385537,"Small",1,NA
-80.908392,39.738962,"34111246060300","PNPL",0,11414106,"Small",1,NA
-80.908372,39.738924,"34111246070000","PNPL",0,8450841,"Small",1,NA
-80.908324,39.738827,"34111244620100","PNPL",0,6665125,"Small",1,NA
-80.908259,39.738867,"34111246360000","PNPL",0,11740457,"Small",1,NA
-80.906006,39.909897,"34013206750100","PNPL",21,5675027,"Small",1,NA
-80.905603,40.622395,"34019225880000","PNPL",83,7854936,"Small",1,NA
-80.905545,40.622427,"34019222460000","PNPL",77,8470291,"Small",1,NA
-80.905486,40.62246,"34019225870000","PNPL",95,9725105,"Small",1,NA
-80.904095,39.786013,"34111245820000","PNPL",0,7835797,"Small",1,NA
-80.904029,39.785949,"34111245810000","PNPL",0,9838244,"Small",1,NA
-80.903989,39.655992,"34111248200000","PNPL",0,9854874,"Small",1,NA
-80.903908,39.655999,"34111248210000","PNPL",0,10061871,"Small",1,NA
-80.903829,39.656006,"34111248220000","PNPL",0,10271836,"Small",1,NA
-80.902245,39.852989,"34013210010000","PNPL",0,8360726,"Small",1,NA
-80.902215,40.749015,"34029218050000","PNPL",20484,2292465,"Medium",2,NA
-80.9022,39.852928,"34013210020100","PNPL",0,6253765,"Small",1,NA
-80.9022,40.748905,"34029218230000","PNPL",8113,4520486,"Medium",2,NA
-80.902158,40.707809,"34029217730000","PNPL",3087,4331466,"Small",1,NA
-80.901746,40.363403,"34067211520000","PNPL",84,2783214,"Small",1,NA
-80.901618,40.363522,"34067211510000","PNPL",92,6204664,"Small",1,NA
-80.89765,39.67771,"34111248000000","PNPL",0,11313849,"Small",1,NA
-80.897626,39.677666,"34111247930000","PNPL",0,11240923,"Small",1,NA
-80.897562,39.677687,"34111247920000","PNPL",0,11561264,"Small",1,NA
-80.897015,41.112115,"34099231880000","PNPL",5509,398603,"Medium",2,NA
-80.896274,40.408293,"34067210800000","PNPL",91,2729167,"Small",1,NA
-80.895848,40.642454,"34019221660000","PNPL",320,5752720,"Small",1,NA
-80.895714,40.642493,"34019224730000","PNPL",1195,9392152,"Small",1,NA
-80.895222,40.62781,"34019221450000","PNPL",103,4132642,"Small",1,NA
-80.89432,39.848268,"34111247620000","PNPL",0,12599929,"Small",1,NA
-80.894284,39.848314,"34111247640000","PNPL",0,12887719,"Small",1,NA
-80.894244,39.84836,"34111247630000","PNPL",0,13713194,"Small",1,NA
-80.891798,40.655069,"34029218780000","PNPL",59,4997627,"Small",1,NA
-80.891763,40.654998,"34029218200000","PNPL",17,4832809,"Small",1,NA
-80.891712,40.655035,"34029218790000","PNPL",38,4778789,"Small",1,NA
-80.891688,40.655139,"34029216960000","PNPL",323,4568570,"Small",1,NA
-80.890691,39.745115,"34111247600000","PNPL",0,9789714,"Small",1,NA
-80.890654,39.745181,"34111247610000","PNPL",0,17829205,"Small",1,NA
-80.890584,40.015137,"34013211500000","PNPL",0,16120967,"Small",1,NA
-80.890572,40.015192,"34013211700000","PNPL",0,13828575,"Small",1,NA
-80.890529,40.000382,"34013207670000","PNPL",0,8447024,"Small",1,NA
-80.889031,40.090057,"34013211010000","PNPL",0,9102703,"Small",1,NA
-80.88898,40.090067,"34013212290000","PNPL",0,6566197,"Small",1,NA
-80.888926,40.090078,"34013212310000","PNPL",0,7020365,"Small",1,NA
-80.888876,40.090085,"34013212300000","PNPL",0,8506734,"Small",1,NA
-80.888561,40.141492,"34013213100000","PNPL",0,7818099,"Small",1,NA
-80.888501,40.141464,"34013213110000","PNPL",0,9626077,"Small",1,NA
-80.888437,40.141435,"34013213120000","PNPL",0,9776814,"Small",1,NA
-80.888198,39.926455,"34013211150000","PNPL",0,14028691,"Small",1,NA
-80.888139,39.926404,"34013211160000","PNPL",0,11477966,"Small",1,NA
-80.888079,39.926354,"34013211170100","PNPL",0,11451487,"Small",1,NA
-80.888016,39.926304,"34013211180000","PNPL",0,13136402,"Small",1,NA
-80.887477,40.747178,"34029218180000","PNPL",22410,3095086,"Medium",2,NA
-80.887398,40.278771,"34067210750000","PNPL",0,1931465,"Small",1,NA
-80.88738,40.747163,"34029218240000","PNPL",3905,3122390,"Small",1,NA
-80.887011,40.363633,"34067213380000","PNPL",38,4441079,"Small",1,NA
-80.886983,40.363739,"34067213400000","PNPL",42,5858739,"Small",1,NA
-80.886387,39.980639,"34013209510000","PNPL",0,15300497,"Small",1,NA
-80.886247,39.854917,"34013210120000","PNPL",0,7338040,"Small",1,NA
-80.886162,39.85491,"34013210110000","PNPL",0,8208278,"Small",1,NA
-80.886073,39.854904,"34013210100000","PNPL",0,8484237,"Small",1,NA
-80.885769,40.412702,"34067215300000","PNPL",0,9541681,"Small",1,NA
-80.883839,40.672802,"34029217740000","PNPL",170,5736844,"Small",1,NA
-80.883247,39.938588,"34013211210000","PNPL",0,15471688,"Small",1,NA
-80.883165,39.938612,"34013211220000","PNPL",0,18528377,"Small",1,NA
-80.883082,39.938638,"34013211200000","PNPL",0,15876590,"Small",1,NA
-80.882996,39.938664,"34013211190000","PNPL",0,17493182,"Small",1,NA
-80.882954,39.785567,"34111246260000","PNPL",0,6015499,"Small",1,NA
-80.882938,39.785501,"34111246250000","PNPL",0,6226214,"Small",1,NA
-80.882916,39.785687,"34111246310000","PNPL",0,8922920,"Small",1,NA
-80.882907,39.785621,"34111246820000","PNPL",0,5129541,"Small",1,NA
-80.882878,39.785807,"34111246650000","PNPL",0,8913907,"Small",1,NA
-80.882865,39.785741,"34111246300000","PNPL",0,7101502,"Small",1,NA
-80.882827,39.785861,"34111246290000","PNPL",0,7402306,"Small",1,NA
-80.882423,40.656478,"34029218760000","PNPL",188,9201334,"Small",1,NA
-80.882388,40.65643,"34029218950000","PNPL",330,7353071,"Small",1,NA
-80.882385,40.656277,"34029218770000","PNPL",297,6462095,"Small",1,NA
-80.882379,41.07437,"34099231820100","PNPL",12380,266601,"Medium",2,NA
-80.882353,40.656383,"34029218960000","PNPL",65,7074234,"Small",1,NA
-80.882173,39.884706,"34013208960000","PNPL",0,8323068,"Small",1,NA
-80.88216,39.884651,"34013208970000","PNPL",0,8634759,"Small",1,NA
-80.879863,39.860746,"34013209750000","PNPL",0,8323987,"Small",1,NA
-80.879853,39.86102,"34013209460000","PNPL",0,9958044,"Small",1,NA
-80.879851,39.861089,"34013209480000","PNPL",0,11371055,"Small",1,NA
-80.878774,39.79865,"34111248020000","PNPL",0,8522572,"Small",1,NA
-80.8787,39.798627,"34111248030000","PNPL",0,8360586,"Small",1,NA
-80.878566,39.798559,"34111244160000","PNPL",0,8606327,"Small",1,NA
-80.878432,39.798519,"34111244150100","PNPL",0,8806445,"Small",1,NA
-80.875722,40.684157,"34029217670000","PNPL",143,4497447,"Small",1,NA
-80.87572,40.684267,"34029217800000","PNPL",1767,5465294,"Small",1,NA
-80.874715,39.91575,"34013208080000","PNPL",0,6528514,"Small",1,NA
-80.874698,39.915709,"34013208090000","PNPL",0,5346086,"Small",1,NA
-80.874688,39.91567,"34013209240000","PNPL",0,4507592,"Small",1,NA
-80.874678,39.915643,"34013207700000","PNPL",0,4622404,"Small",1,NA
-80.874668,39.915615,"34013208070000","PNPL",0,6748368,"Small",1,NA
-80.874662,39.91559,"34013207720000","PNPL",0,5243150,"Small",1,NA
-80.874652,39.915563,"34013207710000","PNPL",0,3609377,"Small",1,NA
-80.874286,39.865647,"34013209420000","PNPL",0,7493994,"Small",1,NA
-80.874227,39.865596,"34013209410000","PNPL",0,10221247,"Small",1,NA
-80.872497,40.82175,"34029218440000","PNPL",86334,3485816,"Large",3,NA
-80.872407,40.821721,"34029218460000","PNPL",23775,3565704,"Medium",2,NA
-80.871769,40.136006,"34013210220000","PNPL",0,16911304,"Small",1,NA
-80.871752,40.135954,"34013210250000","PNPL",0,15637433,"Small",1,NA
-80.871655,39.886705,"34013208770000","PNPL",0,7970364,"Small",1,NA
-80.871552,39.886849,"34013208720000","PNPL",0,8279201,"Small",1,NA
-80.870009,40.483006,"34081205810000","PNPL",32,5540800,"Small",1,NA
-80.868247,40.738395,"34029217080000","PNPL",6011,3156222,"Medium",2,NA
-80.868245,39.882721,"34013212660000","PNPL",0,5759853,"Small",1,NA
-80.868195,39.882739,"34013212670000","PNPL",0,6679208,"Small",1,NA
-80.868145,39.882755,"34013212680000","PNPL",0,8032664,"Small",1,NA
-80.867955,39.952599,"34013208680000","PNPL",0,10314813,"Small",1,NA
-80.865774,40.717026,"34029217540000","PNPL",121,2874097,"Small",1,NA
-80.865772,40.717095,"34029217530000","PNPL",454,3702014,"Small",1,NA
-80.865285,40.486206,"34081205850000","PNPL",53,7196709,"Small",1,NA
-80.865269,40.096302,"34013210610000","PNPL",0,12770936,"Small",1,NA
-80.865223,40.096282,"34013210640000","PNPL",0,10176311,"Small",1,NA
-80.865177,40.09626,"34013210620000","PNPL",0,10895433,"Small",1,NA
-80.865131,40.09624,"34013210630000","PNPL",0,13720878,"Small",1,NA
-80.861477,39.864112,"34013210970000","PNPL",0,6677285,"Small",1,NA
-80.861427,39.864131,"34013210960000","PNPL",0,7309821,"Small",1,NA
-80.861427,39.864139,"34013207680000","PNPL",0,6696265,"Small",1,NA
-80.86138,39.864149,"34013207690000","PNPL",0,8892763,"Small",1,NA
-80.86113,40.252917,"34081207320000","PNPL",0,8317201,"Small",1,NA
-80.860703,40.186676,"34081206540000","PNPL",0,10278485,"Small",1,NA
-80.860698,40.186731,"34081206590000","PNPL",0,10511101,"Small",1,NA
-80.860693,40.186786,"34081206600000","PNPL",0,11864198,"Small",1,NA
-80.860423,40.430334,"34081205540000","PNPL",39,2808659,"Small",1,NA
-80.860407,39.920661,"34013212910000","PNPL",0,5261400,"Small",1,NA
-80.860369,39.920633,"34013208490000","PNPL",0,5678759,"Small",1,NA
-80.860345,40.430289,"34081205530000","PNPL",45,5868593,"Small",1,NA
-80.860344,39.920613,"34013208500000","PNPL",0,9001872,"Small",1,NA
-80.86032,39.920594,"34013208480000","PNPL",0,6551933,"Small",1,NA
-80.858994,40.3307,"34081205110100","PNPL",0,4896817,"Small",1,NA
-80.857949,39.713465,"34111247770000","PNPL",0,8747651,"Small",1,NA
-80.857814,39.713337,"34111244570000","PNPL",0,206965,"Small",1,NA
-80.857772,39.713293,"34111244560000","PNPL",0,7827303,"Small",1,NA
-80.857547,40.761477,"34029217930000","PNPL",3996,3445154,"Small",1,NA
-80.857512,40.761427,"34029217660000","PNPL",1013,4995257,"Small",1,NA
-80.856793,40.547498,"34081205070100","PNPL",82,3607522,"Small",1,NA
-80.856754,39.803917,"34111248040000","PNPL",0,7784364,"Small",1,NA
-80.856728,39.803969,"34111248060000","PNPL",0,8294710,"Small",1,NA
-80.856713,40.547508,"34081205420000","PNPL",51,4409351,"Small",1,NA
-80.856686,39.8039,"34111248070000","PNPL",0,7137847,"Small",1,NA
-80.85666,39.803952,"34111248050000","PNPL",0,10700643,"Small",1,NA
-80.855029,40.144251,"34013211370000","PNPL",0,10860526,"Small",1,NA
-80.854971,40.144281,"34013211380000","PNPL",0,12339563,"Small",1,NA
-80.85491,40.144313,"34013211390100","PNPL",0,11448582,"Small",1,NA
-80.854848,40.144342,"34013211400000","PNPL",0,7680966,"Small",1,NA
-80.853561,40.048702,"34013211100000","PNPL",0,10606482,"Small",1,NA
-80.853546,40.04874,"34013211060000","PNPL",0,11825677,"Small",1,NA
-80.853534,40.048781,"34013211070000","PNPL",0,11580935,"Small",1,NA
-80.853519,40.048822,"34013211110000","PNPL",0,11758397,"Small",1,NA
-80.85196,40.221581,"34081207000000","PNPL",0,16458955,"Small",1,NA
-80.851947,40.221528,"34081206960000","PNPL",0,12752034,"Small",1,NA
-80.851934,40.221473,"34081206980000","PNPL",0,12691453,"Small",1,NA
-80.851921,40.221418,"34081206970000","PNPL",0,11041991,"Small",1,NA
-80.851908,40.221366,"34081206990000","PNPL",0,10182170,"Small",1,NA
-80.850456,39.822709,"34111245640000","PNPL",0,14767247,"Small",1,NA
-80.850384,39.822746,"34111243650100","PNPL",0,9121987,"Small",1,NA
-80.84944,40.259812,"34081207290000","PNPL",0,8643984,"Small",1,NA
-80.849428,40.259866,"34081207300000","PNPL",0,9147261,"Small",1,NA
-80.849416,40.259921,"34081207240000","PNPL",0,11662438,"Small",1,NA
-80.846674,39.96671,"34013210190000","PNPL",0,9058580,"Small",1,NA
-80.84662,39.966704,"34013210080000","PNPL",0,7705671,"Small",1,NA
-80.846567,39.9667,"34013210090000","PNPL",0,6596153,"Small",1,NA
-80.845427,40.42643,"34081205180100","PNPL",28,1111925,"Small",1,NA
-80.845379,40.426328,"34081205210000","PNPL",27,1515696,"Small",1,NA
-80.84371,39.846828,"34111248330000","PNPL",0,12304170,"Small",1,NA
-80.843646,39.846849,"34111248340000","PNPL",0,12905963,"Small",1,NA
-80.843605,39.84692,"34111248360000","PNPL",0,14182752,"Small",1,NA
-80.843578,39.846867,"34111248350000","PNPL",0,17826941,"Small",1,NA
-80.843512,40.164486,"34081206910000","PNPL",0,17748182,"Small",1,NA
-80.84344,40.164485,"34081206920000","PNPL",0,16677354,"Small",1,NA
-80.842459,40.005726,"34013209650000","PNPL",0,12176916,"Small",1,NA
-80.842451,39.878438,"34013209780000","PNPL",2,9818118,"Small",1,NA
-80.842409,39.87841,"34013209770000","PNPL",3,12004458,"Small",1,NA
-80.842404,39.900581,"34013210430000","PNPL",2,9453726,"Small",1,NA
-80.842396,39.900623,"34013210440000","PNPL",3,9880445,"Small",1,NA
-80.84238,39.900705,"34013210420000","PNPL",2,11001312,"Small",1,NA
-80.84237,39.878385,"34013209760000","PNPL",1,8606273,"Small",1,NA
-80.842328,39.878357,"34013210130000","PNPL",1,8202492,"Small",1,NA
-80.84229,39.878329,"34013210140000","PNPL",3,9098808,"Small",1,NA
-80.842247,39.878304,"34013210150000","PNPL",3,8656948,"Small",1,NA
-80.841898,40.030253,"34013209150000","PNPL",0,9896551,"Small",1,NA
-80.841884,40.030277,"34013209140000","PNPL",0,11099019,"Small",1,NA
-80.841861,40.030313,"34013211410000","PNPL",0,10951130,"Small",1,NA
-80.841839,40.030351,"34013211470000","PNPL",0,10939262,"Small",1,NA
-80.841372,40.236202,"34081205670000","PNPL",0,10190741,"Small",1,NA
-80.841314,40.236235,"34081205640000","PNPL",0,9611356,"Small",1,NA
-80.841294,40.236157,"34081205680000","PNPL",0,11319138,"Small",1,NA
-80.841252,40.236261,"34081205660000","PNPL",0,10022953,"Small",1,NA
-80.841233,40.236189,"34081205650000","PNPL",0,11955920,"Small",1,NA
-80.841173,40.236279,"34081205430000","PNPL",0,5060557,"Small",1,NA
-80.840958,40.436353,"34081205510000","PNPL",61,5158252,"Small",1,NA
-80.840686,40.099645,"34013210980000","PNPL",0,10063880,"Small",1,NA
-80.840634,40.099694,"34013210800000","PNPL",0,10470974,"Small",1,NA
-80.840578,40.09966,"34013210950000","PNPL",0,11217699,"Small",1,NA
-80.840573,40.099578,"34013210990000","PNPL",0,12824784,"Small",1,NA
-80.840517,39.711078,"34111245830000","PNPL",0,7167769,"Small",1,NA
-80.84049,39.711028,"34111245840000","PNPL",0,6063480,"Small",1,NA
-80.840426,39.711049,"34111245850000","PNPL",0,6256964,"Small",1,NA
-80.840152,39.928583,"34013212430000","PNPL",0,10736218,"Small",1,NA
-80.840132,39.928544,"34013212400000","PNPL",0,7218911,"Small",1,NA
-80.840108,39.928508,"34013212420000","PNPL",0,7636769,"Small",1,NA
-80.840067,39.928433,"34013212440000","PNPL",0,9133737,"Small",1,NA
-80.840043,39.928395,"34013212410000","PNPL",0,9000867,"Small",1,NA
-80.839424,39.904226,"34013211640100","PNPL",0,9543922,"Small",1,NA
-80.839423,39.904231,"34013211560000","PNPL",0,9388758,"Small",1,NA
-80.839393,39.904262,"34013211570000","PNPL",0,13710319,"Small",1,NA
-80.83936,39.904297,"34013211590000","PNPL",0,14894931,"Small",1,NA
-80.839331,39.90433,"34013211580000","PNPL",0,8760378,"Small",1,NA
-80.837987,39.976162,"34013207760000","PNPL",0,8718298,"Small",1,NA
-80.835492,39.98659,"34013208710000","PNPL",0,7869822,"Small",1,NA
-80.835488,39.986617,"34013208510000","PNPL",0,7875786,"Small",1,NA
-80.831566,41.090685,"34099232010100","PNPL",26783,866907,"Medium",2,NA
-80.830781,40.747427,"34029217430000","PNPL",132,4314753,"Small",1,NA
-80.830246,40.401419,"34081206170000","PNPL",22,5482913,"Small",1,NA
-80.829382,39.954541,"34013208120000","PNPL",0,6620175,"Small",1,NA
-80.829353,39.954524,"34013208140000","PNPL",0,6709344,"Small",1,NA
-80.829325,39.954505,"34013208130000","PNPL",0,8154819,"Small",1,NA
-80.827597,40.471489,"34081206350000","PNPL",0,11886445,"Small",1,NA
-80.8275,40.47149,"34081206340000","PNPL",0,10503964,"Small",1,NA
-80.827477,40.471542,"34081206360000","PNPL",26,7093762,"Small",1,NA
-80.824807,40.167208,"34081207530000","PNPL",0,9653975,"Small",1,NA
-80.824765,40.167163,"34081207520000","PNPL",0,14427781,"Small",1,NA
-80.824727,40.167119,"34081207510000","PNPL",0,12348597,"Small",1,NA
-80.820636,40.473976,"34081206330000","PNPL",22,8455627,"Small",1,NA
-80.820055,40.784964,"34029217590000","PNPL",1422,5021683,"Small",1,NA
-80.816292,40.092583,"34013213280000","PNPL",0,8717115,"Small",1,NA
-80.816234,40.092615,"34013210840000","PNPL",0,6607044,"Small",1,NA
-80.816176,40.092645,"34013213290000","PNPL",0,10114995,"Small",1,NA
-80.816118,40.092677,"34013210870000","PNPL",0,6176122,"Small",1,NA
-80.816008,40.092653,"34013210590000","PNPL",0,9136890,"Small",1,NA
-80.814105,40.436564,"34081205260000","PNPL",25,3016242,"Small",1,NA
-80.814053,40.271823,"34081205940000","PNPL",0,10575008,"Small",1,NA
-80.814023,40.436563,"34081205190000","PNPL",30,3853994,"Small",1,NA
-80.814009,40.271869,"34081205930000","PNPL",0,9107405,"Small",1,NA
-80.813969,40.271913,"34081205920000","PNPL",0,9490182,"Small",1,NA
-80.812661,40.346082,"34081207700000","PNPL",0,11118860,"Small",1,NA
-80.812642,40.346134,"34081207710000","PNPL",0,12810210,"Small",1,NA
-80.812595,40.515886,"34081206200000","PNPL",0,4378823,"Small",1,NA
-80.812572,40.515957,"34081206220000","PNPL",0,4965322,"Small",1,NA
-80.812539,40.515853,"34081206260000","PNPL",0,5681665,"Small",1,NA
-80.812515,40.515926,"34081206230000","PNPL",0,3144706,"Small",1,NA
-80.812268,41.176284,"34155240640100","PNPL",36726,1069632,"Medium",2,NA
-80.811564,40.847168,"34029217370000","PNPL",4580,1428207,"Small",1,NA
-80.810127,40.281078,"34081205890000","PNPL",0,9162554,"Small",1,NA
-80.810093,39.936583,"34013212350000","PNPL",0,7996675,"Small",1,NA
-80.810062,40.281099,"34081205900000","PNPL",0,8266506,"Small",1,NA
-80.810049,39.936605,"34013212360000","PNPL",0,6539706,"Small",1,NA
-80.810006,39.936629,"34013212370000","PNPL",0,7710626,"Small",1,NA
-80.809932,40.281143,"34081206550000","PNPL",0,7975770,"Small",1,NA
-80.809916,39.936674,"34013212390000","PNPL",0,8538303,"Small",1,NA
-80.809723,40.349294,"34081207620000","PNPL",0,7555709,"Small",1,NA
-80.809665,40.349327,"34081207630000","PNPL",0,7970546,"Small",1,NA
-80.809607,40.349356,"34081207640000","PNPL",0,8474918,"Small",1,NA
-80.80864,41.389896,"34155240690100","PNPL",3685,41035,"Small",1,NA
-80.807901,40.244753,"34081207080000","PNPL",0,13833462,"Small",1,NA
-80.805843,40.188278,"34081207490000","PNPL",0,11825692,"Small",1,NA
-80.804203,39.94524,"34013212330100","PNPL",0,9283266,"Small",1,NA
-80.801735,40.105431,"34013211340000","PNPL",0,10172589,"Small",1,NA
-80.801687,40.105326,"34013210830000","PNPL",0,9198279,"Small",1,NA
-80.801667,40.105274,"34013210820000","PNPL",0,11418099,"Small",1,NA
-80.799458,40.190214,"34081207590000","PNPL",0,12926590,"Small",1,NA
-80.799401,40.19018,"34081207600000","PNPL",0,12421051,"Small",1,NA
-80.798305,40.166696,"34081205720000","PNPL",0,11873806,"Small",1,NA
-80.798237,40.166714,"34081205730000","PNPL",0,10863097,"Small",1,NA
-80.798172,40.166735,"34081205740000","PNPL",0,9518602,"Small",1,NA
-80.797645,40.142381,"34013211030000","PNPL",0,9355272,"Small",1,NA
-80.797592,40.142342,"34013210930000","PNPL",0,13712664,"Small",1,NA
-80.797543,40.142306,"34013210940000","PNPL",0,13293435,"Small",1,NA
-80.797491,40.142267,"34013211280000","PNPL",0,11431648,"Small",1,NA
-80.797438,40.142227,"34013211930000","PNPL",0,11970625,"Small",1,NA
-80.79576,40.891479,"34029217990000","PNPL",25174,1880486,"Medium",2,NA
-80.792526,40.507882,"34081205150000","PNPL",0,1689715,"Small",1,NA
-80.792471,40.50792,"34081205090000","PNPL",0,1804701,"Small",1,NA
-80.792407,40.014526,"34013209640000","PNPL",0,9308672,"Small",1,NA
-80.791599,39.989795,"34013209940000","PNPL",0,7225346,"Small",1,NA
-80.791548,39.989805,"34013209700000","PNPL",0,7736033,"Small",1,NA
-80.788637,40.628619,"34029218070000","PNPL",0,3346461,"Small",1,NA
-80.788563,40.628687,"34029218060000","PNPL",0,7705238,"Small",1,NA
-80.788491,40.628686,"34029219000000","PNPL",0,9575610,"Small",1,NA
-80.787719,40.000913,"34013210000000","PNPL",0,7850168,"Small",1,NA
-80.787717,40.000831,"34013209660000","PNPL",0,9721438,"Small",1,NA
-80.787716,40.000872,"34013209950000","PNPL",0,8860569,"Small",1,NA
-80.782395,40.381298,"34081205690000","PNPL",0,3802106,"Small",1,NA
-80.779186,40.154309,"34013209380000","PNPL",0,12084338,"Small",1,NA
-80.779177,40.154253,"34013208950000","PNPL",0,9092599,"Small",1,NA
-80.779164,40.154198,"34013208940000","PNPL",0,8655290,"Small",1,NA
-80.779151,40.154146,"34013208930100","PNPL",0,9688610,"Small",1,NA
-80.778568,40.234062,"34081207100000","PNPL",0,11071018,"Small",1,NA
-80.778566,40.234117,"34081207110000","PNPL",0,11951457,"Small",1,NA
-80.775114,40.318426,"34081205610000","PNPL",0,5877056,"Small",1,NA
-80.77508,40.318379,"34081205590000","PNPL",0,4197200,"Small",1,NA
-80.775045,40.318331,"34081205600000","PNPL",0,6755449,"Small",1,NA
-80.77431,40.855405,"34029217470000","PNPL",2890,1144401,"Small",1,NA
-80.771501,40.459864,"34081206440000","PNPL",0,6533883,"Small",1,NA
-80.771489,40.45976,"34081206610000","PNPL",0,5293454,"Small",1,NA
-80.7714,39.937283,"34013212560000","PNPL",0,11325258,"Small",1,NA
-80.771387,39.937241,"34013212570000","PNPL",0,8994928,"Small",1,NA
-80.771373,39.937203,"34013212580000","PNPL",0,12715760,"Small",1,NA
-80.77136,39.937161,"34013212590000","PNPL",0,12505984,"Small",1,NA
-80.769172,40.490825,"34081206390000","PNPL",0,5744982,"Small",1,NA
-80.76916,40.49088,"34081206380000","PNPL",0,5887140,"Small",1,NA
-80.769078,40.49084,"34081206370000","PNPL",0,5525409,"Small",1,NA
-80.768267,40.832075,"34029217630100","PNPL",5,2569896,"Small",1,NA
-80.767779,40.160228,"34081207020000","PNPL",0,9069656,"Small",1,NA
-80.767759,40.160176,"34081207030000","PNPL",0,12779840,"Small",1,NA
-80.767735,40.160123,"34081207040000","PNPL",0,12362120,"Small",1,NA
-80.76475,40.168429,"34081206580000","PNPL",13,19145144,"Small",1,NA
-80.760985,40.441511,"34081205130100","PNPL",0,3718966,"Small",1,NA
-80.760937,40.441565,"34081205100000","PNPL",0,2597207,"Small",1,NA
-80.760332,40.614122,"34029217060100","PNPL",0,1405542,"Small",1,NA
-80.760313,40.614023,"34029217160000","PNPL",0,928401,"Small",1,NA
-80.756248,40.308802,"34081207370000","PNPL",0,18598695,"Small",1,NA
-80.756181,40.308779,"34081207380000","PNPL",0,8189642,"Small",1,NA
-80.756117,40.308756,"34081207410000","PNPL",0,9847310,"Small",1,NA
-80.756053,40.308733,"34081207400000","PNPL",0,8236049,"Small",1,NA
-80.755985,40.30871,"34081207390000","PNPL",0,9163092,"Small",1,NA
-80.755409,40.175718,"34081206640000","PNPL",0,10655160,"Small",1,NA
-80.755342,40.175698,"34081206650000","PNPL",0,7931848,"Small",1,NA
-80.755274,40.175681,"34081206660000","PNPL",0,9734743,"Small",1,NA
-80.75493,40.464282,"34081206500000","PNPL",0,3905029,"Small",1,NA
-80.754871,40.464183,"34081206470000","PNPL",0,5646808,"Small",1,NA
-80.751772,40.489808,"34081206010000","PNPL",0,2119886,"Small",1,NA
-80.751714,40.489843,"34081206000000","PNPL",0,3996977,"Small",1,NA
-80.751569,40.390475,"34081205310100","PNPL",0,2278212,"Small",1,NA
-80.745269,40.860786,"34029217570000","PNPL",186,955179,"Small",1,NA
-80.745019,40.323424,"34081207460000","PNPL",0,12324638,"Small",1,NA
-80.744955,40.323404,"34081207360000","PNPL",0,12782488,"Small",1,NA
-80.740489,40.530827,"34081206150000","PNPL",0,4132264,"Small",1,NA
-80.740475,40.87288,"34029217210100","PNPL",340,1248295,"Small",1,NA
-80.738093,40.809628,"34029217300100","PNPL",0,216,"Small",1,NA
-80.733662,40.487781,"34081206280000","PNPL",0,3674646,"Small",1,NA
-80.733595,40.48776,"34081206290000","PNPL",0,3764681,"Small",1,NA
-80.730285,40.843845,"34029218690000","PNPL",0,5680665,"Small",1,NA
-80.730177,40.843843,"34029218610000","PNPL",0,6085638,"Small",1,NA
-80.727628,40.414743,"34081206900000","PNPL",0,4883412,"Small",1,NA
-80.727612,40.414784,"34081206840000","PNPL",0,4475617,"Small",1,NA
-80.727597,40.414822,"34081206830000","PNPL",0,5692586,"Small",1,NA
-80.720728,40.424945,"34081206730000","PNPL",0,7058142,"Small",1,NA
