Depth,Al_wt%,Si_wt%,K_wt%,Ti_wt%,Fe_wt%,S_wt%,Mg_wt%,Ca_wt%,Sr_wt%,P_wt%,Mo_ppm,V_ppm,U_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Th_ppm,Rb_ppm,Zr_ppm,Pb_ppm,chemofacies,Factor1,Factor2,Factor3,TOC_(wt.%),Total_Porosity,Quartz,Plagioclase,K-Feldspar,Calcite,Siderite,Ankerite,Dolomite,Pyrite,Fluorapatite,Barite,Total_Clay,MBI
6289,5.69,21.84,1.61,0.74,2.76,1.15,1.17,14.2,0.06,0.06,1.5,77.91,12.6,84.89,29.74,52.2,9.34,35.21,120.29,8.46,2,0.274408131369354,-0.870172736984441,0.871609500989085,1.84625,0.03853042394015034,20.082352941176527,2.7764705882353695,6.752941176470419,23.082352941176527,0.6941176470588424,2.7764705882353695,4.305882352941158,2,0,0.30588235294115756,37.529411764705785,0.5391764705882348
6289.6,5.7,22.01,1.87,0.38,2.76,1.14,1,12.97,0.06,0.09,1.5,111.98,14.42,95.48,35.02,51.39,22.74,37.69,142.61,13.25,2,0.2356470641491,-0.737449251528627,0.440563346458668,1.7817499999999609,0.03731845386533643,19.817647058823432,2.423529411764577,7.547058823529702,22.817647058823432,0.6058823529411442,2.423529411764577,4.394117647058856,2,0,0.39411764705885577,37.97058823529428,0.5418235294117657
6290,5.39,19.14,1.8,1.06,2.68,1.01,0.88,13.08,0.06,0.02,1.5,10,12.81,97.32,41.82,81.05,12.19,93.43,134.17,10.25,2,0.50512834318757,-0.935215269039424,0.97999466054254,1.73875,0.036510473815461714,19.641176470588302,2.1882352941177383,8.07647058823509,22.641176470588302,0.5470588235294346,2.1882352941177383,4.452941176470565,2,0,0.4529411764705654,38.26470588235283,0.543588235294117
6290.6,3.62,16.83,1.47,0.3,2.67,0.96,0.3,16.98,0.07,0.09,1.5,70.65,12.005,95.65,29.85,65.74,7.71,32.25,139.14,11.25,2,-0.0919432958472714,-0.824253942227118,0.715878392356886,1.6742499999999607,0.0352985037406478,19.376470588235208,1.8352941176469457,8.870588235294372,22.376470588235208,0.45882352941173643,1.8352941176469457,4.541176470588264,2,0,0.5411764705882636,38.705882352941316,0.5462352941176479
6291,4.86,20.01,1.63,0.35,2.63,0.92,1.01,15.46,0.06,0.11,1.5,84.27,11.6025,107.71,27.73,42.73,8.56,33.5,144.69,9.67,2,0.172492727901196,-0.979514015417592,0.909783783559358,1.63125,0.03449052369077309,19.20000000000008,1.6000000000001071,9.399999999999759,22.20000000000008,0.4000000000000268,1.6000000000001071,4.599999999999973,2,0,0.5999999999999732,38.999999999999865,0.5479999999999993
6291.6,6.48,23.76,2.13,0.001,2.84,1.03,0.65,10.36,0.04,0.08,1.5,10,11.40125,77.33,26.22,106.62,7.83,42.83,122.11,11.65,2,0.620119420408532,-0.284593920349823,0.732774291336386,1.5667499999999608,0.033278553615959175,18.935294117646986,1.247058823529314,10.194117647059043,21.935294117646986,0.3117647058823285,1.247058823529314,4.688235294117671,2,0,0.6882352941176715,39.44117647058836,0.5506470588235302
6292,6.01,23.39,2.04,0.001,2.9,1.16,1.14,10.31,0.04,0.05,1.5,10,11.300625,94.99,37.09,56.08,8.08,101.56,166.88,14.3,2,0.933324767355548,-0.616019783818949,0.918594155886159,1.52375,0.03247057356608445,18.758823529411856,1.0117647058824755,10.72352941176443,21.758823529411856,0.25294117647061887,1.0117647058824755,4.747058823529381,2,0,0.7470588235293811,39.73529411764691,0.5524117647058815
6292.6,6.63,23.83,2.27,0.001,2.94,1.08,1.18,8.8,0.04,0.02,1.5,10,11.2503125,101.77,37.19,53.47,10.76,115.01,138.2,12.61,2,0.996925555943865,-0.52175499541784,0.933013655454187,1.4971428571429541,0.031660931899643883,18.49411764705876,0.6588235294116829,11.517647058823712,21.49411764705876,0.16470588235292072,0.6588235294116829,4.835294117647079,2,0,0.8352941176470793,40.1764705882354,0.5550588235294124
6293,5.41,19.89,1.79,0.001,3.04,1.44,0.64,15.14,0.06,0.05,1.5,10,11.22515625,117.5,39.28,59.06,10.08,102.68,123.85,12.24,2,0.428682123444688,-0.599979976650779,0.567260620470586,1.605714285714277,0.03315197132616585,18.31764705882363,0.42352941176484427,12.0470588235291,21.31764705882363,0.10588235294121107,0.42352941176484427,4.894117647058789,2,0,0.8941176470587889,40.470588235293945,0.5568235294117637
6293.6,6.49,23.15,2.11,0.4,2.9,1.25,0.98,10.87,0.05,0.02,1.5,107.71,11.212578125,91.54,30.19,48.71,32.52,43.53,119.58,14.82,2,0.316008556621361,-0.0236636196021916,0.149138064507791,1.768571428571508,0.035388530465952174,18.05294117647054,0.07058823529405167,12.841176470588383,21.05294117647054,0.017647058823512918,0.07058823529405167,4.982352941176487,2,0,0.9823529411764871,40.91176470588243,0.5594705882352947
6294,4.16,13.4,1.56,0.17,2.25,0.98,0.3,28.64,0.11,0.05,1.5,42.39,11.2062890625,109.38,7.5,67.47,5.36,21.67,86.82,8.41,4,-0.549339112505053,-0.54432790322688,0.719472728716431,1.8771428571428306,0.03687956989247414,18.104607721045987,0.0697384806973236,12.686176836862044,21.069738480697325,0,0.1394769613946472,5.069738480697324,2.034869240348662,0.0348692403486618,1,40.790784557908026,0.5593026151930268
6294.6,5.35,19.86,1.66,0.33,2.67,1.04,1.34,16.03,0.07,0.08,1.5,109.77,11.20314453125,104.95,35.34,73.42,7.96,35.3,126.25,8.46,2,0.234100693880008,-1.14972549694074,0.832127095690788,2.0400000000000618,0.03911612903226047,18.328767123287722,0.21917808219181495,12.013698630136833,21.219178082191814,0,0.4383561643836299,5.219178082191815,2.1095890410959073,0.10958904109590747,1,40.342465753424555,0.5578082191780819
6295,5.37,19.85,1.77,0.34,2.99,1.37,1.38,15.23,0.06,0.12,1.5,101.88,11.2,111.94,31.21,63.82,9.88,35.76,144.34,13.47,2,0.295112676108504,-1.01891956706562,0.570814891681249,2.1485714285713846,0.04060716845878243,18.478206724781987,0.31880448318799154,11.565379825654038,21.318804483187993,0,0.6376089663759831,5.318804483187992,2.159402241593996,0.15940224159399577,1,40.043586550436025,0.5568119551681201
6295.6,6.2,21.13,2,0.37,2.91,1.07,1.45,13.56,0.06,0.11,1.5,103.6,10.865,97.87,45.85,95.12,10.54,40.5,133.47,10.44,2,0.48680616390487,-1.09313958752399,0.682398416526337,2.1849999999999725,0.04151155778894408,18.702366127023723,0.46824408468248285,10.892901618928827,21.468244084682482,0,0.9364881693649657,5.468244084682483,2.2341220423412413,0.23412204234124143,1,39.595267745952555,0.5553175591531753
6296,6.3,21.15,2.03,1.53,3.02,1.37,1.18,11.08,0.05,0.02,1.5,118.69,10.6975,96.08,42.13,71.99,9.91,42.93,145.12,14.9,2,0.573778346487617,-1.17731438404769,0.761686332378245,2.125000000000027,0.041099497487436965,18.851805728517988,0.5678704856786594,10.444582814446033,21.56787048567866,0,1.1357409713573188,5.567870485678659,2.2839352428393296,0.2839352428393297,1,39.296388542964024,0.5543212951432135
6296.6,6.39,22.53,2.1,0.39,2.94,1.26,1.02,11.86,0.05,0.08,1.5,111.63,10.53,106.78,21.25,74.74,8.28,41.47,136.23,14.87,2,0.557508879510652,-0.811938946675709,0.715755107102607,2.0349999999999726,0.04048140703517536,19.075965130759727,0.7173100871731508,9.772104607720822,21.71731008717315,0,1.4346201743463016,5.717310087173151,2.3586550435865754,0.3586550435865754,1,38.84806973848055,0.5528268991282685
6297,5.8,21.15,1.92,0.001,2.93,1.38,1.14,12.3,0.05,0.07,1.5,10,11.075,78.52,26.56,63.3,8.49,101.16,120.47,16.29,2,0.666689160672888,-0.292392366789653,0.624826120968245,1.9750000000000272,0.04006934673366824,19.225404732253992,0.8169364881693274,9.323785803238026,21.81693648816933,0,1.6338729763386548,5.816936488169327,2.4084682440846636,0.4084682440846637,1,38.549190535492016,0.5518306351183068
6297.6,6.34,22.27,2.08,0.001,3.04,1.51,0.71,12.42,0.04,0.02,1.5,10,11.62,95.35,40.11,49.72,11.73,43.47,113.25,12.41,2,0.388423508746578,-0.220214124798307,0.359285491840994,1.8849999999999727,0.03945125628140664,19.449564134495727,0.9663760896638187,8.651307596512815,21.966376089663818,0,1.9327521793276374,5.966376089663819,2.4831880448319095,0.48318804483190936,1,38.100871731008546,0.5503362391033618
6298,5.35,21.02,2.02,0.001,2.8,1.13,0.71,13.17,0.05,0.02,1.5,10,12.06,69.15,48.27,34.38,7.82,39.77,103.75,12.7,2,0.233718955750577,-0.282015209428363,0.490308830110853,1.8250000000000273,0.03903919597989952,19.599003735989992,1.0660024906599952,8.202988792030022,22.066002490659994,0,2.1320049813199904,6.066002490659995,2.5330012453299977,0.5330012453299976,1,37.801992528020016,0.5493399750934
6298.6,6.39,23.03,1.96,0.001,2.87,1.25,1.21,12.98,0.05,0.02,1.5,10,13.01,108.53,27.21,40.5,11.06,99.48,132.28,14.43,2,0.704864058767368,-0.544836545758767,0.795722587450975,1.7349999999999726,0.038421105527637917,19.82316313823173,1.2154420921544866,7.53051058530481,22.215442092154486,0,2.4308841843089732,6.215442092154486,2.607721046077243,0.6077210460772433,1,37.35367372353654,0.5478455790784552
6299,5.67,21.26,1.92,0.001,2.92,1.19,1.09,12.85,0.06,0.03,1.5,10,13.485,85.51,46.38,40.58,7.1,97.55,137.17,9.33,2,0.646415397787933,-0.73913565817985,0.899340427709848,1.6750000000000271,0.0380090452261308,19.972602739725996,1.3150684931506633,7.082191780822015,22.31506849315066,0,2.6301369863013266,6.3150684931506635,2.6575342465753318,0.6575342465753317,1,37.05479452054801,0.5468493150684934
6299.6,6.13,22.32,2.05,0.001,3.03,1.24,1.33,10.83,0.04,0.05,1.5,10,13.7225,105.48,44.14,54.56,11.31,43.47,104.17,13.99,2,0.409653719905863,-0.624915569273333,0.433038528694021,1.6534146341463587,0.03764814814814812,20.19676214196773,1.4645080946451545,6.409713574096805,22.464508094645154,0,2.929016189290309,6.464508094645154,2.732254047322577,0.7322540473225773,1,36.60647571606454,0.5453549190535485
6300,6.17,20.87,1.86,1.66,2.76,1.01,1.42,12,0.04,0.02,1.5,10,13.96,102.89,26.75,66.88,8.71,42.45,106.93,8.91,2,0.435879238155953,-1.06891518167865,1.14087056437153,1.6846341463414565,0.03757901234567905,20.346201743461997,1.5641344956413312,5.961394769614009,22.56413449564133,0,3.1282689912826624,6.564134495641332,2.782067247820666,0.7820672478206656,1,36.30759651307601,0.5443586550435867
6300.6,6.57,22.51,1.98,0.001,2.86,1.12,1.56,12.91,0.05,0.06,1.5,10,11.91,105.31,59.57,45.16,10.57,41.74,107.99,11.73,2,0.37725184808567,-0.748747977948143,0.470946561801042,1.7314634146341739,0.037475308641975284,20.570361145703735,1.7135740971358224,5.288916562888799,22.713574097135822,0,3.427148194271645,6.713574097135822,2.856787048567911,0.8567870485679112,1,35.85927770859253,0.5428642590286418
6301,7.12,23.51,2.17,0.001,3.1,1.37,1.56,11.72,0.05,0.04,1.5,10,9.14,91.39,34.67,43.75,8.48,105.56,133.57,9.06,2,0.965706086903735,-0.380092385119367,0.910981324160736,1.7626829268292716,0.037406172839506216,20.719800747198,1.8132004981319991,4.840597758406004,22.813200498131998,0,3.6264009962639983,6.813200498131999,2.9066002490659995,0.9066002490659996,1,35.560398505604,0.54186799501868
6301.6,4.92,19.16,1.61,0.001,3.06,1.48,0.3,15.94,0.06,0.07,1.5,10,7.755,98.48,31.57,35.73,7,99.06,124.96,14.8,2,0.302370948368821,-0.172354468017675,0.497948110015093,1.8095121951219892,0.03730246913580245,20.943960149439736,1.9626400996264903,4.168119551680794,22.96264009962649,0,3.9252801992529807,6.9626400996264906,2.9813200498132453,0.9813200498132452,1,35.11207970112053,0.5403735990037352
6302,5.01,20.73,1.93,0.001,2.75,1.18,0.91,11.96,0.06,0.06,1.5,10,7.0625,73.55,31.27,45.85,10.75,100.75,121.73,9.61,2,0.556523208731034,-0.0278528643793111,0.779562847863363,1.840731707317087,0.03723333333333338,21.12019230769231,2.0961538461538494,3.9519230769230753,22.87980769230769,0,4,6.951923076923075,3.0240384615384626,0.9759615384615377,0.9759615384615377,35.02403846153846,0.5390384615384616
6302.6,5.9,21.25,1.76,0.001,3.14,1.65,1.55,14.97,0.05,0.08,1.5,10,6.71625,110.8,45.02,37.87,6.91,38.59,103.33,15.29,2,0.249359506447061,-0.358113907079238,0.196724802997284,1.8875609756098046,0.037129629629629624,21.408653846154035,2.3269230769232285,3.8365384615383857,22.591346153845965,0,4,6.836538461538386,3.081730769230807,0.9182692307691929,0.9182692307691929,35.08173076923081,0.5367307692307678
6303,6.63,24.21,2.08,0.001,3.09,1.46,1,10.13,0.05,0.02,1.5,10,6.543125,97.95,34.72,23.8,11.84,107.72,136.17,14.27,2,0.822046510981228,-0.0137718330367043,0.623644226342847,1.9187804878049022,0.037060493827160555,21.600961538461558,2.4807692307692477,3.759615384615376,22.399038461538442,0,4,6.759615384615376,3.120192307692312,0.8798076923076881,0.8798076923076881,35.120192307692314,0.5351923076923075
6303.6,3.63,15.64,0.99,0.001,2.36,0.81,0.85,23.49,0.12,0.19,1.5,10,6.4565625,101.08,7.5,49.93,30.1,21.55,80.37,8.72,4,-0.849303868853373,0.399957835756831,0.0986493875310929,1.97173913043486,0.03689200863930883,21.889423076923283,2.7115384615386264,3.644230769230687,22.110576923076717,0,4,6.644230769230687,3.1778846153846567,0.8221153846153434,0.8221153846153434,35.177884615384656,0.5328846153846137
6304,7.11,24.7,2.24,0.43,3.05,1.34,1.35,10.02,0.05,0.09,1.5,123.58,6.37,93.81,27.71,46.19,10.09,45.07,127.23,12.56,2,0.6882628543642,-0.490810848795443,0.676385225094681,2.015217391304382,0.03671922246220313,22.081730769230806,2.8653846153846456,3.5673076923076774,21.918269230769194,0,4,6.567307692307677,3.2163461538461613,0.7836538461538386,0.7836538461538386,35.21634615384616,0.5313461538461536
6304.6,5.29,20.77,1.57,0.001,2.89,1.52,1.14,17.24,0.07,0.06,1.5,10,9.43,79.1,36.86,42.68,5.85,82.21,113.97,10.44,2,0.345207302844978,-0.368485587036477,0.610175232361816,2.0804347826087644,0.03646004319654418,22.37019230769253,3.0961538461540243,3.451923076922988,21.62980769230747,0,4,6.451923076922988,3.274038461538506,0.7259615384614939,0.7259615384614939,35.27403846153851,0.5290384615384598
6305,5.37,22.12,1.85,0.34,2.78,1.15,1.33,12,0.05,0.08,1.5,87.37,10.96,84.33,30.63,45.8,10.36,40.55,128,10.12,2,0.40649783944719,-0.694615843165344,0.779540528708208,2.1239130434782867,0.03628725701943848,22.562500000000053,3.2500000000000435,3.3749999999999782,21.437499999999947,0,4,6.374999999999978,3.312500000000011,0.6874999999999891,0.6874999999999891,35.312500000000014,0.5274999999999996
6305.6,6.37,23.32,2,0.39,2.92,1.4,1.68,11.57,0.06,0.12,1.5,116.24,12.49,109.33,44.26,48.4,8.06,42.47,126.39,10.49,2,0.49211710170809,-1.2828381180906,0.681500255590799,2.189130434782669,0.03602807775377953,22.850961538461778,3.4807692307694227,3.2596153846152887,21.149038461538222,0,4,6.259615384615289,3.3701923076923554,0.6298076923076443,0.6298076923076443,35.370192307692356,0.5251923076923058
6306,5.48,20.42,1.69,0.001,2.83,1.22,1.31,15.32,0.06,0.1,1.5,10,12.505,94.17,32.12,37.1,8.67,85.82,116.87,16.9,2,0.36799326697546,-0.570353339506459,0.574266594484545,2.2326086956521913,0.035855291576673824,23.0432692307693,3.634615384615442,3.182692307692279,20.9567307692307,0,4,6.182692307692279,3.4086538461538605,0.5913461538461395,0.5913461538461395,35.40865384615386,0.5236538461538456
6306.6,5.01,21.11,1.55,0.001,3.09,1.93,1.31,16.5,0.07,0.09,5.75,10,12.5125,122.14,43.03,40.32,7.04,78.56,123.92,18.4,2,0.102901168204303,-0.802992457210507,-0.288800417224051,2.297826086956573,0.03559611231101488,23.331730769231026,3.8653846153848206,3.0673076923075895,20.668269230768974,0,4,6.0673076923075895,3.4663461538462053,0.5336538461537949,0.5336538461537949,35.4663461538462,0.5213461538461518
6307,5.91,22.76,1.85,0.35,3.05,1.98,1.32,13.38,0.07,0.03,1.5,101,12.52,98.02,51.16,41.32,9.27,37.5,122.74,12.52,2,0.310002459960485,-0.962079638001482,0.277063108929571,2.3413043478260955,0.03542332613390917,23.52403846153855,4.019230769230839,2.9903846153845803,20.47596153846145,0,4,5.99038461538458,3.50480769230771,0.49519230769229006,0.49519230769229006,35.50480769230771,0.5198076923076916
6307.6,6.18,24.35,1.89,0.38,3.42,2.33,1.11,11.2,0.06,0.02,1.5,106.97,12.55,120.26,50.41,35.72,8.66,40.2,131.72,14.5,2,0.414751931484086,-1.0334219352797,0.142422826916044,2.406521739130478,0.03516414686825023,23.812500000000274,4.2500000000002185,2.8749999999998908,20.187499999999726,0,4,5.874999999999891,3.5625000000000546,0.4374999999999454,0.4374999999999454,35.56250000000006,0.5174999999999979
6308,6.01,23.55,1.9,0.37,2.79,1.37,1.41,12.42,0.05,0.07,1.5,98.14,12.445,100.62,27.91,32.63,11.18,40.08,121.1,13.98,2,0.393184617785687,-0.797816270043329,0.614683231450374,2.45,0.03498197573656807,24.004807692307796,4.403846153846239,2.7980769230768807,19.995192307692204,0,4,5.798076923076881,3.6009615384615596,0.39903846153844047,0.39903846153844047,35.60096153846156,0.5159615384615376
6308.6,5.73,23.37,1.83,0.001,2.66,1.43,1.76,13.43,0.06,0.11,1.5,10,12.3925,123.63,7.5,48.56,9.12,92.32,120.88,14.39,2,0.589418376928517,-0.672784513374459,0.821178370635467,2.4582758620689704,0.034441247833621506,24.29326923076952,4.634615384615617,2.6826923076921916,19.70673076923048,0,4,5.682692307692191,3.6586538461539044,0.3413461538460958,0.3413461538460958,35.658653846153904,0.5136538461538438
6309,6.04,24.67,1.82,0.35,2.83,1.53,1.72,11.6,0.05,0.1,1.5,98.63,12.34,90.96,49.96,71.44,9.2,39.28,127.84,14.36,2,0.512133492725234,-1.1071564309109,0.452490958372577,2.4637931034482756,0.03408076256499101,24.485576923077044,4.788461538461636,2.605769230769182,19.514423076922956,0,4,5.605769230769182,3.697115384615409,0.302884615384591,0.302884615384591,35.69711538461541,0.5121153846153836
6309.6,6.02,24.82,1.98,0.001,2.86,1.6,1.28,10.4,0.04,0.06,1.5,10,11.69,101.96,30.76,43.29,7.3,42.2,94.05,11.97,2,0.424213873500786,-0.419845928358485,0.489994052656956,2.472068965517246,0.03354003466204445,24.77403846153877,5.019230769231015,2.4903846153844924,19.22596153846123,0,4,5.490384615384492,3.754807692307754,0.24519230769224631,0.24519230769224631,35.75480769230775,0.5098076923076899
6310,6.08,24.25,1.95,0.56,2.85,1.36,0.92,10.32,0.05,0.06,1.5,108.48,12.2,100.83,41.45,73.17,10.76,41.63,135.02,10.25,2,0.512792357424238,-1.02572045528709,0.693267803318183,2.477586206896551,0.03317954939341396,24.966346153846292,5.1730769230770335,2.4134615384614833,19.033653846153708,0,4,5.413461538461483,3.7932692307692584,0.20673076923074152,0.20673076923074152,35.79326923076926,0.5082692307692297
6310.6,5.84,23.97,1.82,0.001,2.81,1.45,1.15,11.77,0.05,0.07,1.5,10,11.65,110.33,31.54,66.14,24.34,39.39,107.32,12.7,2,0.208809001414591,-0.111798100678299,0.139285525057858,2.4858620689655213,0.032638821490467394,25.254807692308017,5.403846153846413,2.2980769230767937,18.745192307691983,0,4,5.298076923076794,3.850961538461603,0.14903846153839684,0.14903846153839684,35.850961538461604,0.5059615384615359
6311,6.41,25.61,2.13,0.43,3.01,1.49,1.49,8.45,0.04,0.03,1.5,135.72,12.74,106.43,44.95,58.57,14.6,45.04,138.22,12.36,2,0.694193944942898,-1.07767161255627,0.57592591462398,2.491379310344826,0.0322783362218369,25.44711538461554,5.557692307692433,2.2211538461537836,18.55288461538446,0,4,5.221153846153784,3.889423076923108,0.11057692307689193,0.11057692307689193,35.88942307692311,0.5044230769230756
6311.6,6.41,25.61,2.13,0.43,3.01,1.49,1.49,8.45,0.04,0.03,1.5,135.72,12.74,106.43,44.95,58.57,14.6,45.04,138.22,12.36,2,0.694193944942898,-1.07767161255627,0.57592591462398,2.4996551724137963,0.03173760831889034,25.735576923077264,5.788461538461811,2.1057692307690945,18.264423076922736,0,4,5.105769230769095,3.9471153846154525,0.05288461538454725,0.05288461538454725,35.94711538461545,0.5021153846153819
6312,5.51,24.55,1.78,0.001,2.79,1.56,1.35,12.33,0.05,0.07,1.5,10,13.35,102.16,35.43,35.45,25.12,38.11,99.69,8.78,2,0.13516510911599,-0.157502745384046,0.185625601463464,2.5051724137931015,0.031377123050259845,25.927884615384787,5.94230769230783,2.028846153846085,18.072115384615213,0,4,5.028846153846085,3.9855769230769575,0.014423076923042455,0.014423076923042455,35.985576923076955,0.5005769230769217
6312.6,5.51,24.55,1.78,0.001,2.79,1.56,1.35,12.33,0.05,0.07,1.5,10,13.35,102.16,35.43,35.45,25.12,38.11,99.69,8.78,2,0.13516510911599,-0.157502745384046,0.185625601463464,2.5134482758620718,0.030836395147313286,25.208211143693912,6.131964809384348,2,19.31964809384348,0,4,5.527859237537392,3.868035190615652,0.13196480938434804,0,34.81231671554087,0.51055718475074785
6313,4.86,22.34,1.57,0.29,2.61,1.3,0.99,15.08,0.07,0.1,4,87,11.73,108,44.69,44.56,8.53,33.17,113.35,10.12,2,-0.0428778939428912,-1.01600698379721,0.264184990509163,2.518965517241377,0.030475909878682792,24.504398826979166,6.249266862170138,2,20.492668621701387,0,4,5.997067448680555,3.750733137829861,0.24926686217013883,0,33.75659824046875,0.5199413489736111
6313.6,4.86,22.34,1.57,0.29,2.61,1.3,0.99,15.08,0.07,0.1,4,87,11.73,108,44.69,44.56,8.53,33.17,113.35,10.12,2,-0.0428778939428912,-1.01600698379721,0.264184990509163,2.527241379310347,0.02993518197573623,23.448680351905452,6.425219941349091,2,22.252199413490917,0,4,6.700879765396367,3.574780058650908,0.4252199413490917,0,32.17302052785818,0.5340175953079274
6314,5.63,24.07,1.71,0.33,2.58,1.36,1.07,13.15,0.05,0.08,1.5,110.42,10.11,93.75,45.18,33.99,7,39.29,122.36,9.34,2,0.324563829170215,-0.924645091188129,0.685750851250111,2.5680952380952133,0.03231190476190433,22.744868035190706,6.542521994134883,2,23.425219941348825,0,4,7.17008797653953,3.4574780058651173,0.5425219941348824,0,31.11730205278606,0.5434017595307906
6314.6,5.63,24.07,1.71,0.33,2.58,1.36,1.07,13.15,0.05,0.08,1.5,110.42,10.11,93.75,45.18,33.99,7,39.29,122.36,9.34,2,0.324563829170215,-0.924645091188129,0.685750851250111,2.6823809523810267,0.03834047619047837,21.689149560116988,6.718475073313836,2,25.184750733138355,0,4,7.873900293255342,3.2815249266861644,0.7184750733138354,0,29.533724340175482,0.5574780058651068
6315,6.63,27.51,1.98,0.39,2.98,1.92,1.02,10.14,0.04,0.02,3.6,120.3,9.04,106.56,27.99,31.89,7.54,41.82,120.72,14.38,2,0.523021985958065,-0.585057428682339,0.242070988979672,2.7585714285714533,0.04235952380952163,20.985337243402242,6.835777126099626,2,26.357771260996262,0,4,8.343108504398504,3.164222873900374,0.8357771260996262,0,28.478005865103363,0.56686217008797
6315.6,6.63,27.51,1.98,0.39,2.98,1.92,1.02,10.14,0.04,0.02,3.6,120.3,9.04,106.56,27.99,31.89,7.54,41.82,120.72,14.38,2,0.523021985958065,-0.585057428682339,0.242070988979672,2.8728571428572667,0.048388095238095674,20.019207683073212,6.975990396158485,1.995198079231697,28.004801920768305,0,3.980792316926788,8.990396158463394,3,0.995198079231697,0,27.038415366146424,0.58009603841536606
6316,5.15,23.02,1.41,0.29,2.4,1.29,1.44,17.39,0.06,0.06,1.5,66.52,13.11,105.48,32.81,32.18,5.68,28.19,116.66,12.92,2,0.0974788224903959,-1.03730469819459,0.689866286035366,2.9638461538462724,0.05099160305343493,20.21128451380533,6.7358943577433354,1.947178871548667,28.052821128451335,0,3.788715486194668,8.894357743097334,3,0.947178871548667,0,27.422569027610663,0.5810564225690267
6316.6,5.15,23.02,1.41,0.29,2.4,1.29,1.44,17.39,0.06,0.06,1.5,66.52,13.11,105.48,32.81,32.18,5.68,28.19,116.66,12.92,2,0.0974788224903959,-1.03730469819459,0.689866286035366,3.16692307692329,0.051358015267175754,20.499399759903948,6.375750300120064,1.875150060024013,28.124849939975988,0,3.5006002400960514,8.750300120048026,3,0.8751500600240129,0,27.998799519807896,0.5824969987995197
6317,5.89,25.96,1.9,0.37,2.35,1.09,0.91,11.23,0.05,0.12,1.5,100.46,13.87,115.98,35.25,37.15,9.14,38.7,127.89,12.81,2,0.338715156460448,-1.16642230207202,0.777594413522752,3.3023076923077634,0.05160229007633593,20.691476590636068,6.135654261704914,1.8271308523409828,28.172869147659018,0,3.3085234093639317,8.654261704681966,3,0.8271308523409829,0,28.382953181272136,0.5834573829531803
6317.6,5.89,25.96,1.9,0.37,2.35,1.09,0.91,11.23,0.05,0.12,1.5,100.46,13.87,115.98,35.25,37.15,9.14,38.7,127.89,12.81,2,0.338715156460448,-1.16642230207202,0.777594413522752,3.363529411764697,0.05178399412628497,20.979591836734684,5.775510204081644,1.7551020408163287,28.24489795918367,0,3.020408163265315,8.510204081632658,3,0.7551020408163287,0,28.95918367346937,0.5848979591836734
6318,5.54,25.03,1.64,0.001,2.32,1.6,0.53,16.17,0.09,0.13,1.5,10,11.35,94.78,7.5,31.81,23.63,32.3,81.8,13.42,2,-0.254620510971616,0.331827322642172,0.0431038701320405,3.3570588235294094,0.05186035242290751,21.171668667466804,5.535414165666494,1.7070828331332988,28.2929171668667,0,2.828331332533195,8.414165666266598,3,0.7070828331332988,0,29.343337334933608,0.585858343337334
6318.6,5.54,25.03,1.64,0.001,2.32,1.6,0.53,16.17,0.09,0.13,1.5,10,11.35,94.78,7.5,31.81,23.63,32.3,81.8,13.42,2,-0.254620510971616,0.331827322642172,0.0431038701320405,3.3473529411764624,0.05197488986784149,21.45978391356542,5.1752701080432235,1.6350540216086447,28.364945978391354,0,2.5402160864345786,8.27010804321729,3,0.6350540216086447,0,29.91956782713084,0.5872989195678271
6319,4.03,18.85,1.13,0.001,2.11,0.97,1.46,22.7,0.09,0.1,1.5,10,10.09,95.06,32.6,35.04,20.06,23.63,63.47,9.24,4,-0.571988470903334,-0.212730444881954,0.247978054228803,3.340882352941174,0.052051248164464034,21.65186074429754,4.935174069628074,1.5870348139256147,28.412965186074384,0,2.348139255702459,8.17406962785123,3,0.5870348139256147,0,30.303721488595084,0.5882593037214877
6319.6,4.03,18.85,1.13,0.001,2.11,0.97,1.46,22.7,0.09,0.1,1.5,10,10.09,95.06,32.6,35.04,20.06,23.63,63.47,9.24,4,-0.571988470903334,-0.212730444881954,0.247978054228803,3.3311764705882276,0.05216578560939802,21.939975990396157,4.575030012004802,1.5150060024009604,28.48499399759904,0,2.060024009603842,8.030012004801922,3,0.5150060024009605,0,30.879951980792317,0.5896998799519808
6320,5.57,23.6,1.6,0.27,2.29,1.25,2.12,16.28,0.09,0.1,1.5,80.89,9.46,112.72,26.51,85.49,5.21,32.3,100.79,10.56,2,0.241740039482223,-1.1312427536957,0.768347115905408,3.3247058823529394,0.052242143906020555,22.132052821128276,4.334933973589653,1.4669867947179305,28.53301320528207,0,1.8679471788717223,7.933973589435861,3,0.4669867947179306,0,31.264105642256556,0.5906602641056413
6320.6,5.57,23.6,1.6,0.27,2.29,1.25,2.12,16.28,0.09,0.1,1.5,80.89,9.46,112.72,26.51,85.49,5.21,32.3,100.79,10.56,2,0.241740039482223,-1.1312427536957,0.768347115905408,3.3149999999999924,0.05235668135095454,22.420168067226896,3.9747899159663818,1.3949579831932764,28.605042016806724,0,1.5798319327731054,7.789915966386553,3,0.39495798319327635,0,31.84033613445379,0.5921008403361344
