"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
6169.6,7.87,30.52,2.5,0.001,4.29,2.8,1.22,3.13,0.02,0.06,18.38,10,11.19,115.81,61.62,108.16,9.27,127.86,133.8,38.19,2,"Utica FM","Potage",1,78700,0.32,0.16,0.0016,3.9,0.00013,0.0017,31000,0.00078,0.55,0.0015,0.00023,0.36,0.00014,0.0014,9.8,166.6,0.0064,0.00013,6169.6,0.818675032442447,-0.318296807337478,-2.56625195089557
6169.9,7.09,26.37,2.26,0.4,4.54,3.38,1.3,6.77,0.03,0.19,20.74,173.83,17.99,138.22,64.59,113.55,7.72,45.17,126.84,44.78,2,"Utica FM","Potage",1,70900,0.32,0.18,0.00064,3.7,0.056,0.0018,66,0.00091,0.64,0.0019,0.00029,0.48,0.00025,0.0016,3.9,210.96,0.0044,0.0025,6169.9,0.0245093688388114,-1.46485993015629,-3.48646925671814
6170,7.96,28.86,2.51,0.62,4.27,2.62,1.18,4.93,0.02,0.13,18.64,220.33,19.33,123.7,60.29,96.82,9.22,51.08,126.96,35.9,2,"Utica FM","Potage",1,79600,0.32,0.15,0.00064,3.6,0.078,0.0016,47,0.00076,0.54,0.0016,0.00023,0.33,0.00024,0.0012,5.9,231.68,0.0041,0.0028,6170,0.360655139089447,-1.63119758671796,-2.51564583258791
6170.6,6.9,25.85,2.01,0.001,4.18,2.79,1.56,8.24,0.03,0.13,13.4,10,14.4,131.54,67.59,101.39,23.67,43.38,110.95,36.14,1,"Utica FM","Potage",1,69000,0.29,0.23,0.00063,3.7,0.00014,0.0016,26000,0.00098,0.61,0.0019,0.00019,0.4,0.00021,0.0015,3.1,242.04,0.0036,0.00014,6170.6,0.0311758002511883,-0.358642613511615,-2.66249367271319
6171,7.52,27.89,2.07,0.001,4.26,3.34,0.95,8.16,0.04,0.13,14,10,12.3,113.45,55.15,94.4,8.64,105.66,127.33,43.04,2,"Utica FM","Potage",1,75200,0.28,0.13,0.0014,3.7,0.00013,0.0017,28000,0.00073,0.57,0.0015,0.00019,0.44,0.00016,0.0013,3.4,166.08,0.0049,0.00013,6171,0.45465240494721,-0.257226116526378,-2.56523910211477
6171.6,7.23,26.1,2.15,0.42,4.3,3.27,1.09,9.17,0.04,0.13,15.54,171.72,10.2,111.23,65.52,93.43,8.46,45.66,125.85,42.95,2,"Utica FM","Potage",1,72300,0.3,0.15,0.00063,3.6,0.058,0.0017,62,0.00091,0.59,0.0015,0.00021,0.45,0.00014,0.0013,2.8,149.84,0.0044,0.0024,6171.6,0.139990516236515,-0.774098385433722,-2.87313268841562
6172,5.61,22.51,1.97,0.001,3.74,2.54,0.93,10.74,0.04,0.07,5.87,10,12.235,111.39,56.31,81.91,8.96,97.69,123.43,28.56,2,"Utica FM","Potage",2,56100,0.35,0.17,0.0017,4,0.00018,0.0022,23000,0.001,0.67,0.002,1e-04,0.45,0.00022,0.0015,2.1,165.24,0.0037,0.00018,6172,0.467685125785126,-0.521210530204296,-0.931559805021632
6172.6,0.21,2.32,2.13,0.36,4.07,0.29,0.3,9.08,0.04,0.02,13.83,143.37,13.2525,114.06,64.24,124.46,25.07,43.64,128.38,37.74,2,"Utica FM","Potage",1,2100,10,1.4,0.021,11,1.7,0.061,6.4,0.031,19,0.054,0.0066,1.4,0.0063,0.059,0.26,240.38,0.0044,0.068,6172.6,-0.717001968454203,-0.839886189837889,-1.89618567398182
6173,6.67,25.93,1.99,0.001,4.25,2.79,1.01,8.12,0.04,0.02,11.68,10,13.76125,119.41,56.05,111.19,7.76,104.63,128.5,43.35,2,"Utica FM","Potage",1,66700,0.3,0.15,0.0016,3.9,0.00015,0.0019,26000,0.00084,0.64,0.0018,0.00018,0.42,0.00021,0.0017,3.2,172.97,0.0049,0.00015,6173,0.534463645564239,-0.518943981570605,-2.0183488842866
6173.6,6.33,24.37,2.03,0.39,3.81,1.96,1.2,9.31,0.04,0.09,7.93,164.84,14.27,109.77,56.85,87.89,7.23,41.95,129.5,28.02,2,"Utica FM","Potage",1,63300,0.32,0.19,0.00066,3.8,0.062,0.002,62,9e-04,0.6,0.0017,0.00013,0.31,0.00023,0.0014,2.6,175.56,0.0043,0.0026,6173.6,0.380517484921964,-1.33277945728794,-0.883418889529042
6174,6.52,25.7,2.05,0.001,3.69,2.11,1.12,9.97,0.04,0.04,6.97,10,12.25,114.62,50.33,89.63,9.63,41.8,110.28,27.01,1,"Utica FM","Potage",2,65200,0.31,0.17,0.00064,3.9,0.00015,0.0017,26000,0.00077,0.57,0.0018,0.00011,0.32,0.00019,0.0014,2.6,169.32,0.004,0.00015,6174,0.341220561026455,-0.441587764585153,-0.961462285886951
6174.6,6.93,28.16,2.11,0.43,3.81,2.44,1.57,7.47,0.03,0.08,6.15,162.65,8.73,101.76,66.5,85.27,9.5,44.41,129.12,30.26,2,"Utica FM","Potage",1,69300,0.3,0.23,0.00064,4.1,0.062,0.0019,65,0.00096,0.55,0.0015,8.9e-05,0.35,0.00013,0.0012,3.8,141.6,0.004,0.0023,6174.6,0.639507603894368,-0.938697824200581,-1.00567390744903
6175,6.76,27.11,2.12,0.43,3.78,2.24,1.14,8.58,0.04,0.11,6.95,147.63,10.265,113.32,48.41,79.76,9.73,42.85,131.71,32.98,2,"Utica FM","Potage",1,67600,0.31,0.17,0.00063,4,0.064,0.0019,63,0.00072,0.56,0.0017,1e-04,0.33,0.00015,0.0012,3.2,154.96,0.0047,0.0022,6175,0.457281798695458,-0.849128907887422,-1.03756540757699
6175.6,6.05,26.27,1.99,0.37,4.12,2.36,1.11,7.26,0.04,0.11,7.89,134.75,11.8,116.62,78.18,221.94,6.56,42.32,119.53,35.01,2,"Utica FM","Potage",1,60500,0.33,0.18,7e-04,4.3,0.061,0.002,71,0.0013,0.68,0.0019,0.00013,0.39,2e-04,0.0037,3.6,152.48,0.0055,0.0022,6175.6,0.528457250852698,-1.47149293918944,-1.50482634949523
6176,6.79,27.48,2.19,0.53,3.75,2.31,1.34,7.47,0.03,0.15,7.91,161.46,10.42,101.53,66.08,105.41,7.77,44.31,129.55,24.63,2,"Utica FM","Potage",1,67900,0.32,0.2,0.00065,4,0.078,0.0019,52,0.00097,0.55,0.0015,0.00012,0.34,0.00015,0.0016,3.7,149.48,0.004,0.0024,6176,0.572719718006652,-1.17991489494361,-0.984336893148172
6176.6,6.61,27.12,2.09,0.001,3.79,2.33,1.43,7.24,0.03,0.12,9.95,10,11.04,119.39,63.75,98.29,10.36,45.2,108.14,28.25,1,"Utica FM","Potage",1,66100,0.32,0.22,0.00068,4.1,0.00015,0.0016,27000,0.00096,0.57,0.0018,0.00015,0.35,0.00017,0.0015,3.7,163.2,0.0041,0.00015,6176.6,0.327966402402652,-0.535811435970113,-1.53882287091358
6177,7.26,28.52,2.13,0.44,4.43,3.28,1.27,7.31,0.03,0.11,15.66,149.43,12.195,122.83,55.89,89.11,9.16,45.09,128.28,39.96,2,"Utica FM","Potage",1,72600,0.29,0.17,0.00062,3.9,0.061,0.0018,65,0.00077,0.61,0.0017,0.00022,0.45,0.00017,0.0012,3.9,168.28,0.0041,0.0021,6177,0.265313096358235,-0.833730001304267,-2.68281958779849
6177.6,6.36,25.78,1.92,0.38,3.47,1.99,0.95,9.98,0.05,0.14,8.05,150.76,13.35,113.72,59.12,159.48,10.01,40.11,128.31,23.8,2,"Utica FM","Potage",1,63600,0.3,0.15,0.00063,4.1,0.06,0.002,68,0.00093,0.55,0.0018,0.00013,0.31,0.00021,0.0025,2.6,177.56,0.005,0.0024,6177.6,0.351285355272054,-1.38828533237196,-0.940607077375796
6178,7.64,29.22,2.3,0.001,3.47,1.8,1.72,7.21,0.03,0.11,7,10,18.83,104.43,61.21,113.28,20.38,46.23,110.05,22.11,1,"Utica FM","Potage",1,76400,0.3,0.23,0.00061,3.8,0.00013,0.0014,29000,8e-04,0.45,0.0014,9.2e-05,0.24,0.00025,0.0015,4.1,268.96,0.0042,0.00013,6178,0.569280990835101,-0.797046646355234,-0.859283851713228
6178.6,7.94,30.78,2.38,0.46,3.58,2.33,1.88,5.82,0.03,0.1,8.38,169.32,13.76,95.59,57.66,94.54,8.15,45.62,126.6,26.08,2,"Utica FM","Potage",1,79400,0.3,0.24,0.00057,3.9,0.058,0.0016,67,0.00073,0.45,0.0012,0.00011,0.29,0.00017,0.0012,5.3,180.76,0.0052,0.0021,6178.6,0.80736082065319,-1.25903017534716,-0.894854462319517
6179,6.63,28.36,2.17,0.001,4.2,2.97,0.82,6.27,0.03,0.06,9.07,10,11.46,113.02,56.83,113.51,8.99,44.23,116.26,39.39,1,"Utica FM","Potage",1,66300,0.33,0.12,0.00067,4.3,0.00015,0.0018,28000,0.00086,0.63,0.0017,0.00014,0.45,0.00017,0.0017,4.5,162.36,0.0048,0.00015,6179,0.403791408091948,-0.210999687020062,-1.95180396343473
6179.6,7.07,29.83,2.08,0.001,3.75,2.59,1.23,7.07,0.04,0.08,11.29,10,12.605,110.82,81.85,121.92,7.48,104.6,153.95,28.87,2,"Utica FM","Potage",1,70700,0.29,0.17,0.0015,4.2,0.00014,0.0022,30000,0.0012,0.53,0.0016,0.00016,0.37,0.00018,0.0017,4.2,164.04,0.0057,0.00014,6179.6,0.782679499103126,-0.914037375159704,-1.50941179473443
6180,6.39,28.07,2.01,0.001,3.61,2.2,0.71,8.72,0.04,0.09,8.78,10,13.1775,129.32,46.68,123.78,6.03,102.66,134.51,23.15,2,"Utica FM","Potage",1,63900,0.31,0.11,0.0016,4.4,0.00016,0.0021,28000,0.00073,0.56,0.002,0.00014,0.34,0.00021,0.0019,3.2,161.7,0.0046,0.00016,6180,0.677256299916748,-0.839997014393019,-0.765994933005796
6180.6,6.73,26.51,1.97,0.39,3.36,2.01,1.33,10.43,0.05,0.13,7.88,138.5,13.75,118.08,59.1,119.63,7.93,40.03,137.26,22.56,2,"Utica FM","Potage",1,67300,0.29,0.2,0.00059,3.9,0.058,0.002,68,0.00088,0.5,0.0018,0.00012,0.3,2e-04,0.0018,2.5,173.24,0.0048,0.0021,6180.6,0.421292446426266,-1.46761619291346,-0.747697917184447
6181,6.77,26.85,2.15,0.42,3.87,2.96,1.14,8.51,0.04,0.13,7.34,169.41,12.81,131.32,44.75,97.64,9.58,44.97,126.55,27.77,2,"Utica FM","Potage",1,67700,0.32,0.17,0.00066,4,0.062,0.0019,64,0.00066,0.57,0.0019,0.00011,0.44,0.00019,0.0014,3.2,175.2,0.0047,0.0025,6181,0.445012988047225,-1.14828184628585,-1.19069024521002
6181.6,5.61,24.69,1.84,0.001,3.39,2.08,0.43,11.56,0.04,0.02,6.24,10,13,101.36,60.89,103.84,24.4,38.35,101.52,22.12,4,"Utica FM","Potage",2,56100,0.33,0.077,0.00068,4.4,0.00018,0.0018,25000,0.0011,0.6,0.0018,0.00011,0.37,0.00023,0.0019,2.1,231.04,0.0035,0.00018,6181.6,0.00334901254690007,-0.050463751675225,-1.1980279667087
6182,5.04,24.42,1.71,0.49,3.35,1.93,0.64,11.26,0.05,0.02,6.48,117.5,13.19,113.9,72.21,133.02,20.19,35.15,162.77,28.85,1,"Utica FM","Potage",1,50400,0.34,0.13,7e-04,4.8,0.097,0.0032,50,0.0014,0.66,0.0023,0.00013,0.38,0.00026,0.0026,2.2,213.64,0.0044,0.0023,6182,0.181260917570023,-1.06160005075087,-1.05086168568997
6182.6,5.72,25.46,2.01,0.001,4.03,2.48,0.84,8.78,0.04,0.02,6.87,10,14.68,112.49,81.74,129.21,7.47,103.39,128.31,30.65,2,"Utica FM","Potage",1,57200,0.35,0.15,0.0018,4.5,0.00017,0.0022,25000,0.0014,0.7,0.002,0.00012,0.43,0.00026,0.0023,2.9,179.48,0.0046,0.00017,6182.6,0.641415107548029,-0.971443451766301,-1.14012486436261
6183,5.56,24.81,1.97,0.4,3.33,1.59,1.02,10.09,0.05,0.08,1.5,135.05,15.425,106.04,45.68,75.42,9.86,41.34,133.33,16.92,1,"Utica FM","Potage",2,55600,0.35,0.18,0.00074,4.5,0.072,0.0024,62,0.00082,0.6,0.0019,2.7e-05,0.29,0.00028,0.0014,2.5,194.36,0.005,0.0024,6183,0.489779737532684,-1.31248986854101,0.37167459181851
6183.6,5.74,24.91,1.98,0.001,3.25,1.69,0.52,10.75,0.05,0.1,6.61,10,15.7975,92.89,59.68,68.79,7.38,96.46,131.33,17.75,2,"Utica FM","Potage",2,57400,0.34,0.091,0.0017,4.3,0.00017,0.0023,25000,0.001,0.57,0.0016,0.00012,0.29,0.00028,0.0012,2.3,187.58,0.0047,0.00017,6183.6,0.454741309084174,-0.823835849189579,-0.29504816619608
6184,5.4,21.61,1.7,2.62,3.22,1.89,0.96,10.76,0.05,0.02,4.14,115.92,16.17,97.76,54.66,74.19,9.1,38.22,116.6,29.44,1,"Utica FM","Potage",2,54000,0.31,0.18,0.00071,4,0.49,0.0022,8.2,0.001,0.6,0.0018,7.7e-05,0.35,3e-04,0.0014,2,192.96,0.0046,0.0021,6184,0.136784029597167,-1.6711984392034,-0.143275464880454
6184.6,5.83,23.21,1.83,0.001,3.86,2.49,1.26,12.26,0.05,0.04,6.6,10,15.16,109.96,58.48,84.93,9.81,92.13,122.69,27.2,2,"Utica FM","Potage",2,58300,0.31,0.22,0.0016,4,0.00017,0.0021,23000,0.001,0.66,0.0019,0.00011,0.43,0.00026,0.0015,1.9,189.8,0.0041,0.00017,6184.6,0.432561948983559,-0.742931249348565,-0.954646713257743
6185,5.76,23.34,1.85,0.001,3.68,2.41,1.09,11.73,0.05,0.04,1.5,10,14.655,102.51,40.05,70.68,6.18,94.36,130.9,21.91,1,"Utica FM","Potage",2,57600,0.32,0.19,0.0016,4.1,0.00017,0.0023,23000,7e-04,0.64,0.0018,2.6e-05,0.42,0.00025,0.0012,2,171.56,0.0043,0.00017,6185,0.68420749295295,-0.665215096147469,0.0454322819375769
6185.6,5.72,24.14,1.93,0.39,3.59,1.92,1.21,11.14,0.05,0.03,1.5,126.97,14.15,89.78,51.48,82.74,9.63,39.11,141.63,19.4,1,"Utica FM","Potage",2,57200,0.34,0.21,0.00068,4.2,0.068,0.0025,62,9e-04,0.63,0.0016,2.6e-05,0.34,0.00025,0.0014,2.2,182.6,0.0045,0.0022,6185.6,0.566587382032819,-1.09509282755132,0.147971202661402
6186,6.37,25.5,2.05,0.38,3.59,1.82,0.9,9.07,0.04,0.08,1.5,140.99,10.37,113.43,49.04,87.7,10.33,43.57,128.92,18.93,1,"Utica FM","Potage",2,63700,0.32,0.14,0.00068,4,0.06,0.002,67,0.00077,0.56,0.0018,2.4e-05,0.29,0.00016,0.0014,2.8,157.08,0.0044,0.0022,6186,0.605954469654793,-0.989268096755824,0.122522180237848
6186.6,6.03,24.94,1.88,0.001,3.36,1.79,0.82,11.94,0.05,0.02,1.5,10,11.07,96.08,64.57,91.66,9.95,36.42,114.82,19.88,1,"Utica FM","Potage",2,60300,0.31,0.14,6e-04,4.1,0.00017,0.0019,25000,0.0011,0.56,0.0016,2.5e-05,0.3,0.00018,0.0015,2.1,158.44,0.0042,0.00017,6186.6,0.381316513597829,-0.489665560157962,-0.130643766608674
6187,6.03,24.94,1.88,0.001,3.36,1.79,0.82,11.94,0.05,0.02,1.5,10,11.07,96.08,64.57,91.66,9.95,36.42,114.82,19.88,1,"Utica FM","Potage",2,60300,0.31,0.14,6e-04,4.1,0.00017,0.0019,25000,0.0011,0.56,0.0016,2.5e-05,0.3,0.00018,0.0015,2.1,158.44,0.0042,0.00017,6187,0.381316513597829,-0.489665560157962,-0.130643766608674
6187.6,6.03,24.94,1.88,0.001,3.36,1.79,0.82,11.94,0.05,0.02,1.5,10,11.07,96.08,64.57,91.66,9.95,36.42,114.82,19.88,1,"Utica FM","Potage",2,60300,0.31,0.14,6e-04,4.1,0.00017,0.0019,25000,0.0011,0.56,0.0016,2.5e-05,0.3,0.00018,0.0015,2.1,158.44,0.0042,0.00017,6187.6,0.381316513597829,-0.489665560157962,-0.130643766608674
6188,6.03,24.94,1.88,0.001,3.36,1.79,0.82,11.94,0.05,0.02,1.5,10,11.07,96.08,64.57,91.66,9.95,36.42,114.82,19.88,1,"Utica FM","Potage",2,60300,0.31,0.14,6e-04,4.1,0.00017,0.0019,25000,0.0011,0.56,0.0016,2.5e-05,0.3,0.00018,0.0015,2.1,158.44,0.0042,0.00017,6188,0.381316513597829,-0.489665560157962,-0.130643766608674
6188.6,6.03,24.94,1.88,0.001,3.36,1.79,0.82,11.94,0.05,0.02,1.5,10,11.07,96.08,64.57,91.66,9.95,36.42,114.82,19.88,1,"Utica FM","Potage",2,60300,0.31,0.14,6e-04,4.1,0.00017,0.0019,25000,0.0011,0.56,0.0016,2.5e-05,0.3,0.00018,0.0015,2.1,158.44,0.0042,0.00017,6188.6,0.381316513597829,-0.489665560157962,-0.130643766608674
6189,6.79,25.7,2.14,0.43,4.05,2.88,1.6,9.34,0.04,0.06,5.16,116.58,13.82,118.26,58.53,84.11,8,43.24,125.47,30.19,2,"Utica FM","Potage",1,67900,0.32,0.24,0.00064,3.8,0.063,0.0018,60,0.00086,0.6,0.0017,7.6e-05,0.42,2e-04,0.0012,2.8,176.8,0.0043,0.0017,6189,0.548900774618546,-1.11628715446584,-0.988960480069674
6189.6,5.46,22.05,1.99,0.37,3.54,1.61,1.05,11.7,0.05,0.08,1.5,137.92,16.57,92.86,41.86,95,8.53,38.29,123.17,20.56,1,"Utica FM","Potage",2,54600,0.36,0.19,7e-04,4,0.068,0.0023,60,0.00077,0.65,0.0017,2.7e-05,0.29,3e-04,0.0017,1.9,198.52,0.0043,0.0025,6189.6,0.435100412522605,-1.26109699330793,0.224057253836677
6190,7.25,26.47,2.27,0.001,3.64,1.92,1.73,8.76,0.05,0.07,1.5,10,13.555,109.2,85.33,80.73,6.99,108.62,123,17.9,1,"Utica FM","Potage",2,72500,0.31,0.24,0.0015,3.7,0.00014,0.0017,26000,0.0012,0.5,0.0015,2.1e-05,0.26,0.00019,0.0011,3,172.72,0.0057,0.00014,6190,1.00887379394384,-1.19978809207069,0.153003714786301
6190.6,6.79,26.33,2.24,0.43,3.73,1.83,0.8,9.02,0.04,0.02,1.5,138.6,10.54,111.56,62.65,99.83,8.93,47.12,126.66,24.59,1,"Utica FM","Potage",2,67900,0.33,0.12,0.00069,3.9,0.063,0.0019,61,0.00092,0.55,0.0016,2.2e-05,0.27,0.00016,0.0015,2.9,155.88,0.0044,0.002,6190.6,0.707724806304284,-1.0429693405324,-0.0614514444591424
6191,7.24,28.05,2.23,0.45,3.82,2.16,1.57,7.78,0.04,0.02,1.5,146.31,10.28,106.72,51.01,103.49,10.38,44.62,133,21.7,1,"Utica FM","Potage",2,72400,0.31,0.22,0.00062,3.9,0.062,0.0018,62,7e-04,0.53,0.0015,2.1e-05,0.3,0.00014,0.0014,3.6,159.44,0.0051,0.002,6191,0.921714905369777,-1.00071939938126,0.0193985136015625
6191.6,5.54,23.13,1.94,0.001,3.73,2.74,0.69,10.45,0.05,0.06,1.5,10,10.15,111.39,56.52,82.42,8.72,99.45,131.62,24.37,1,"Utica FM","Potage",2,55400,0.35,0.12,0.0018,4.2,0.00018,0.0024,23000,0.001,0.67,0.002,2.7e-05,0.49,0.00018,0.0015,2.2,147.12,0.0048,0.00018,6191.6,0.620691683720032,-0.438231206055914,-0.386811457013209
6192,7.05,27.6,2.18,0.42,3.78,2.54,0.64,9.04,0.04,0.09,5.16,160.25,10.085,93.51,89.18,86.01,8.27,43.78,135.42,25.18,2,"Utica FM","Potage",1,70500,0.31,0.091,0.00062,3.9,0.06,0.0019,66,0.0013,0.54,0.0013,7.3e-05,0.36,0.00014,0.0012,3.1,148.64,0.0044,0.0023,6192,0.525173514294792,-1.06372799514491,-0.962587569710183
6192.6,5.72,22.83,1.76,0.001,3.41,1.82,1.4,13.2,0.05,0.1,1.5,10,10.0525,86.8,60.31,160.28,11.63,89.37,127.78,22.09,1,"Utica FM","Potage",2,57200,0.31,0.24,0.0016,4,0.00017,0.0022,23000,0.0011,0.6,0.0015,2.6e-05,0.32,0.00018,0.0028,1.7,155.1,0.0038,0.00017,6192.6,0.712095916774389,-0.647518893599917,-0.0905241481412646
6193,6.32,25.42,2.02,0.001,3.55,1.83,1.73,10.04,0.04,0.1,1.5,10,10.02,105.83,52.49,86.48,8.19,40.8,103.8,19.86,1,"Utica FM","Potage",2,63200,0.32,0.27,0.00065,4,0.00016,0.0016,25000,0.00083,0.56,0.0017,2.4e-05,0.29,0.00016,0.0014,2.5,145.24,0.004,0.00016,6193,0.568720403487404,-0.582172958865723,-0.0250289656399035
6193.6,6.69,26.81,1.99,0.4,3.75,2.24,1.25,9.82,0.04,0.09,1.5,140.09,10.34,115.93,66.55,83.16,6.27,41.58,133.71,25.78,1,"Utica FM","Potage",2,66900,0.3,0.19,0.00062,4,0.06,0.002,67,0.00099,0.56,0.0017,2.2e-05,0.33,0.00015,0.0012,2.7,139.64,0.0041,0.0021,6193.6,0.644655494059684,-1.22822534268938,-0.234115445668414
6194,7.27,26.85,2.17,0.001,3.66,2.22,1.9,9.87,0.04,0.06,1.5,10,11.31,101.92,63.44,101.86,8.05,106.74,122.59,24.95,1,"Utica FM","Potage",2,72700,0.3,0.26,0.0015,3.7,0.00014,0.0017,27000,0.00087,0.5,0.0014,2.1e-05,0.31,0.00016,0.0014,2.7,157.4,0.0041,0.00014,6194,1.06937324354614,-0.762886178503476,-0.0791759553591549
6194.6,6.55,25.7,2,0.4,3.4,1.78,1.29,9.9,0.04,0.09,1.5,121.96,12.28,118.9,38.97,82.31,8.66,41.44,131.58,13.54,1,"Utica FM","Potage",2,65500,0.31,0.2,0.00063,3.9,0.061,0.002,64,0.00059,0.52,0.0018,2.3e-05,0.27,0.00019,0.0013,2.6,164.88,0.004,0.0019,6194.6,0.658786531868496,-1.16719916860156,0.454048106843356
6195,6.18,24.85,2.04,0.36,3.29,1.61,1.65,10.05,0.04,0.12,1.5,114.8,10.755,90.73,42.13,79,9.22,41.13,125.66,20.37,1,"Utica FM","Potage",2,61800,0.33,0.27,0.00067,4,0.058,0.002,69,0.00068,0.53,0.0015,2.4e-05,0.26,0.00017,0.0013,2.5,155.56,0.004,0.0019,6195,0.630174313650981,-0.896097795811826,0.250401072834373
6195.6,5.92,23.68,2.02,0.37,3.9,2.27,1.02,10.24,0.04,0.08,5.02,126.51,9.9925,103.93,56.13,96.93,8.35,42.21,136.71,23.66,2,"Utica FM","Potage",2,59200,0.34,0.17,0.00071,4,0.062,0.0023,64,0.00095,0.66,0.0018,8.5e-05,0.38,0.00017,0.0016,2.3,145.66,0.0039,0.0021,6195.6,0.469764353930442,-0.880247012773027,-0.629525115776295
6196,4.88,15.3,1.18,8.22,2.87,1.04,1.21,7.41,0.04,0.02,4.6,10,9.23,87.03,33.39,63.06,8.65,37.89,108.07,23.4,4,"Utica FM","Potage",2,48800,0.24,0.25,0.00078,3.1,1.7,0.0022,1.9,0.00068,0.59,0.0018,9.4e-05,0.21,0.00019,0.0013,2.1,127.32,0.0054,2e-04,6196,-0.0442566663661614,-2.24011108782309,1.26957516550511
6196.6,5.49,22.65,1.77,0.001,3.4,2.15,0.86,12.88,0.05,0.12,1.5,10,11.135,98.8,47.75,87.27,7.7,87.85,128.74,23.18,1,"Utica FM","Potage",2,54900,0.32,0.16,0.0016,4.1,0.00018,0.0023,23000,0.00087,0.62,0.0018,2.7e-05,0.39,2e-04,0.0016,1.8,148.2,0.0039,0.00018,6196.6,0.515267900476062,-0.529241421104585,-0.0988789876887087
6197,6.73,25.15,2.03,1.76,3.7,1.72,1.38,7.17,0.03,0.02,1.5,10,12.0875,104.48,51.09,111.94,12.06,113.07,137.97,18.29,1,"Utica FM","Potage",2,67300,0.3,0.21,0.0017,3.7,0.26,0.0021,14,0.00076,0.55,0.0016,2.2e-05,0.26,0.00018,0.0017,3.5,177.42,0.0042,0.00015,6197,1.10152935733939,-1.10536343306445,0.6450672966251
6197.6,6.72,27.71,2.23,0.44,3.78,1.93,0.65,6.4,0.03,0.1,1.5,125.08,13.04,115.47,40.43,79.77,22.85,48.22,136.74,24.22,1,"Utica FM","Potage",2,67200,0.33,0.097,0.00072,4.1,0.065,0.002,63,6e-04,0.56,0.0017,2.2e-05,0.29,0.00019,0.0012,4.3,231.4,0.0047,0.0019,6197.6,0.626939732862995,-0.590725683614515,-0.225615386376378
6198,7.79,29.07,2.35,0.47,3.73,1.91,1.39,6.6,0.03,0.08,1.5,154.23,14.445,85.29,61.32,91.87,9.62,48.67,138.79,25.11,1,"Utica FM","Potage",2,77900,0.3,0.18,0.00062,3.7,0.06,0.0018,62,0.00079,0.48,0.0011,1.9e-05,0.25,0.00019,0.0012,4.4,191.64,0.0045,0.002,6198,0.990506469581377,-1.2109722558551,0.0276720704630779
6198.6,7.51,26.84,2.28,0.46,4.03,2.11,1.4,8.65,0.03,0.08,5.72,138.85,15.85,109.7,69.17,117.96,26.96,44.96,137.02,24.99,1,"Utica FM","Potage",1,75100,0.3,0.19,6e-04,3.6,0.061,0.0018,58,0.00092,0.54,0.0015,7.6e-05,0.28,0.00021,0.0016,3.1,271.12,0.0035,0.0018,6198.6,0.590073047512042,-0.98329458226509,-1.02243912678325
6199,6.26,24.58,1.9,0.001,3.55,1.96,1.58,11.22,0.03,0.12,1.5,10,13.21,108.43,39.85,83.42,8.74,39.65,114.45,17.45,1,"Utica FM","Potage",2,62600,0.3,0.25,0.00063,3.9,0.00016,0.0018,25000,0.00064,0.57,0.0017,2.4e-05,0.31,0.00021,0.0013,2.2,171.04,0.0027,0.00016,6199,0.542340428064341,-0.664313296184086,0.0910664857846239
6199.6,7.23,26.51,2.17,0.001,3.85,2.22,1.46,9.07,0.04,0.05,1.5,10,11.89,122.5,43.76,86.92,9.07,110.11,135.01,21.91,1,"Utica FM","Potage",2,72300,0.3,0.2,0.0015,3.7,0.00014,0.0019,27000,0.00061,0.53,0.0017,2.1e-05,0.31,0.00016,0.0012,2.9,166.12,0.0044,0.00014,6199.6,1.07018071973482,-0.673998489797978,0.135822482574903
6200,7.09,26.05,2.08,1.27,4.11,2.12,1.68,7.28,0.03,0.02,1.5,10,11.23,87.35,60.78,63.21,9.68,111.78,132.24,23.69,1,"Utica FM","Potage",2,70900,0.29,0.24,0.0016,3.7,0.18,0.0019,21,0.00086,0.58,0.0012,2.1e-05,0.3,0.00016,0.00089,3.6,161.84,0.0041,0.00014,6200,1.11259464615913,-0.776895726254368,0.227847919997147
6200.6,6.69,25.18,2.01,0.41,4.17,2.41,1.33,10.87,0.04,0.1,1.5,134.47,10.57,93.33,51.31,66.37,25.31,40.45,149.3,22.63,1,"Utica FM","Potage",2,66900,0.3,0.2,6e-04,3.8,0.061,0.0022,61,0.00077,0.62,0.0014,2.2e-05,0.36,0.00016,0.00099,2.3,217.96,0.0037,0.002,6200.6,0.556211517079623,-0.387127033771349,-0.527539478922078
